ts,open,high,low,close,volume
1779580800000,0.01107,0.0111,0.01106,0.01107,496593
1779581100000,0.01107,0.0111,0.01106,0.01106,360183
1779581400000,0.01107,0.01107,0.01106,0.01107,96584
1779581700000,0.01107,0.01107,0.01105,0.01106,82365
1779582000000,0.01106,0.01106,0.01104,0.01105,45186
1779582300000,0.01103,0.01106,0.01103,0.01106,75810
1779582600000,0.01106,0.01109,0.01106,0.01108,88984
1779582900000,0.01107,0.01108,0.01106,0.01108,70323
1779583200000,0.01108,0.01108,0.01104,0.01105,105228
1779583500000,0.01105,0.0111,0.01105,0.01106,183869
1779583800000,0.01105,0.01105,0.01103,0.01104,220804
1779584100000,0.01104,0.01105,0.01103,0.01105,69614
1779584400000,0.01105,0.01107,0.01103,0.01106,518142
1779584700000,0.01106,0.01107,0.01104,0.01106,111612
1779585000000,0.01105,0.01106,0.01103,0.01103,123597
1779585300000,0.01104,0.01106,0.01103,0.01105,167424
1779585600000,0.01105,0.01107,0.01105,0.01105,118615
1779585900000,0.01105,0.01107,0.01105,0.01105,257964
1779586200000,0.01105,0.01106,0.01104,0.01106,49567
1779586500000,0.01106,0.01108,0.01106,0.01107,409022
1779586800000,0.01107,0.01107,0.01104,0.01104,654558
1779587100000,0.01104,0.01104,0.01103,0.01103,110653
1779587400000,0.01104,0.01105,0.01103,0.01104,100895
1779587700000,0.01103,0.01104,0.01103,0.01103,49576
1779588000000,0.01104,0.01105,0.01102,0.01103,401848
1779588300000,0.01103,0.01103,0.01099,0.011,390949
1779588600000,0.01101,0.01102,0.011,0.01101,114484
1779588900000,0.011,0.011,0.01096,0.01098,443521
1779589200000,0.01098,0.01099,0.01094,0.01095,373698
1779589500000,0.01094,0.01095,0.01092,0.01093,106720
1779589800000,0.01092,0.01092,0.0109,0.01091,633451
1779590100000,0.0109,0.01091,0.01088,0.01091,144786
1779590400000,0.0109,0.01094,0.0109,0.01093,170791
1779590700000,0.01092,0.01095,0.01091,0.01094,78394
