ts,oi
1776038700,206187183.0
1776039000,206499276.0
1776039300,206574423.0
1776039600,207084722.0
1776039900,207115203.0
1776040200,207137917.0
1776040500,207436214.0
1776040800,207421088.0
1776041100,207325961.0
1776041400,206763456.0
1776041700,206769896.0
1776042000,206635896.0
1776042300,206260594.0
1776042600,206211720.0
1776042900,206183880.0
1776043200,206059181.0
1776043500,205892336.0
1776043800,205658919.0
1776044100,205659259.0
1776044400,205631470.0
1776044700,205552559.0
1776045000,205530991.0
1776045300,205288016.0
1776045600,205506380.0
1776045900,205298890.0
1776046200,205286125.0
1776046500,208364007.0
1776046800,207904262.0
1776047100,207842402.0
1776047400,208391841.0
1776047700,207868866.0
1776048000,208363998.0
1776048300,208597238.0
1776048600,208585843.0
1776048900,208476235.0
1776049200,208400986.0
1776049500,208782967.0
1776049800,208704179.0
1776050100,208761032.0
1776050400,208754800.0
1776050700,208520798.0
1776051000,208503152.0
1776051300,208331348.0
1776051600,208600492.0
1776051900,208597418.0
1776052200,208205954.0
1776052500,208226304.0
1776052800,208165375.0
1776053100,208092532.0
1776053400,208081131.0
1776053700,208230805.0
1776054000,208370850.0
1776054300,210000136.0
1776054600,212149504.0
1776054900,211798542.0
1776055200,211738165.0
1776055500,211650362.0
1776055800,211522956.0
1776056100,212608917.0
1776056400,211943736.0
1776056700,211831666.0
1776057000,211794589.0
1776057300,211781751.0
1776057600,211744207.0
1776057900,212094205.0
1776058200,212082512.0
1776058500,212077132.0
1776058800,212014937.0
1776059100,212050160.0
1776059400,212124072.0
1776059700,212312010.0
1776060000,212342846.0
1776060300,211577693.0
1776060600,209636450.0
1776060900,208256979.0
1776061200,208120932.0
1776061500,208193357.0
1776061800,208277356.0
1776062100,208225361.0
1776062400,208188355.0
1776062700,208223025.0
1776063000,208459977.0
1776063300,208388917.0
1776063600,207829892.0
1776063900,208135351.0
1776064200,210536724.0
1776064500,210271384.0
1776064800,208727809.0
1776065100,208544863.0
1776065400,206961788.0
1776065700,208389861.0
1776066000,208786978.0
1776066300,209176648.0
1776066600,208139268.0
1776066900,209032392.0
1776067200,209163734.0
1776067500,209772003.0
1776067800,208841328.0
1776068100,209861572.0
1776068400,209841534.0
1776068700,208969290.0
1776069000,207651452.0
1776069300,208079221.0
1776069600,207308257.0
1776069900,207379409.0
1776070200,207226930.0
1776070500,206971110.0
1776070800,206979315.0
1776071100,207076262.0
1776071400,207218430.0
1776071700,206239665.0
1776072000,205596116.0
1776072300,205180967.0
1776072600,205117628.0
1776072900,205259977.0
1776073200,205252394.0
1776073500,205175305.0
1776073800,204939065.0
1776074100,204895166.0
1776074400,204654757.0
1776074700,204920434.0
1776075000,205133963.0
1776075300,205120784.0
1776075600,205190651.0
1776075900,205109635.0
1776076200,205374197.0
1776076500,205416149.0
1776076800,205273705.0
1776077100,205251411.0
1776077400,204912222.0
1776077700,204851033.0
1776078000,204869058.0
1776078300,204872180.0
1776078600,204785900.0
1776078900,204633443.0
1776079200,205589274.0
1776079500,205167481.0
1776079800,205167195.0
1776080100,205134875.0
1776080400,205016491.0
1776080700,205666566.0
1776081000,205467962.0
1776081300,204978368.0
1776081600,204932132.0
1776081900,204740751.0
1776082200,203975667.0
1776082500,204709173.0
1776082800,204674865.0
1776083100,204944175.0
1776083400,204809938.0
1776083700,204421907.0
1776084000,204327376.0
1776084300,203731719.0
1776084600,203769963.0
1776084900,204169442.0
1776085200,204257854.0
1776085500,204132839.0
1776085800,204077538.0
1776086100,205249686.0
1776086400,205400080.0
1776086700,204684693.0
1776087000,204515929.0
1776087300,204453352.0
1776087600,204277450.0
1776087900,203855838.0
1776088200,203713139.0
1776088500,203538497.0
1776088800,203551129.0
1776089100,203506221.0
1776089400,203582430.0
1776089700,203467390.0
1776090000,204720993.0
1776090300,205313935.0
1776090600,205832462.0
1776090900,205909102.0
1776091200,207049856.0
1776091500,205824730.0
1776091800,205241470.0
1776092100,205262675.0
1776092400,205869111.0
1776092700,206946433.0
1776093000,207213806.0
1776093300,207357451.0
1776093600,207470031.0
1776093900,207450865.0
1776094200,207996477.0
1776094500,207694104.0
1776094800,204627442.0
1776095100,204590033.0
1776095400,204891711.0
1776095700,207132503.0
1776096000,208109124.0
1776096300,210993855.0
1776096600,214106697.0
1776096900,215322802.0
1776097200,219504831.0
1776097500,219145596.0
1776097800,218202700.0
1776098100,220394541.0
1776098400,222193897.0
1776098700,220210854.0
1776099000,220680496.0
1776099300,220616905.0
1776099600,219814532.0
1776099900,221623816.0
1776100200,224443893.0
1776100500,227396154.0
1776100800,231438838.0
1776101100,232275160.0
1776101400,236016181.0
1776101700,238916316.0
1776102000,235785125.0
1776102300,237550094.0
1776102600,235797256.0
1776102900,238906140.0
1776103200,236912571.0
1776103500,237577193.0
1776103800,238381326.0
1776104100,238139611.0
1776104400,238058152.0
1776104700,238175131.0
1776105000,236663892.0
1776105300,236033860.0
1776105600,236848926.0
1776105900,237043843.0
1776106200,236442626.0
1776106500,235364073.0
1776106800,233493060.0
1776107100,230867906.0
1776107400,229485755.0
1776107700,229552255.0
1776108000,229497521.0
1776108300,229223561.0
1776108600,229175656.0
1776108900,229003407.0
1776109200,228844048.0
1776109500,229993423.0
1776109800,229813240.0
1776110100,229379791.0
1776110400,229134543.0
1776110700,228507922.0
1776111000,228396877.0
1776111300,229249851.0
1776111600,228630913.0
1776111900,228098589.0
1776112200,226591580.0
1776112500,227257647.0
1776112800,227490664.0
1776113100,227227158.0
1776113400,227532165.0
1776113700,227342795.0
1776114000,227710760.0
1776114300,228388262.0
1776114600,227259449.0
1776114900,226774220.0
1776115200,225944389.0
1776115500,225958692.0
1776115800,226797252.0
1776116100,227193105.0
1776116400,227135471.0
1776116700,226523025.0
1776117000,227274909.0
1776117300,226818489.0
1776117600,225996443.0
1776117900,226232711.0
1776118200,226513390.0
1776118500,225905024.0
1776118800,221742943.0
1776119100,223353975.0
1776119400,222644413.0
1776119700,222607830.0
1776120000,222626564.0
1776120300,223914727.0
1776120600,223360619.0
1776120900,224189592.0
1776121200,217746229.0
