ts,oi
1762473900,210276425.0
1762474200,210322711.0
1762474500,210455851.0
1762474800,210613723.0
1762475100,210680495.0
1762475400,210803768.0
1762475700,210863174.0
1762476000,211174029.0
1762476300,211407052.0
1762476600,211974008.0
1762476900,212985566.0
1762477200,213470043.0
1762477500,213346099.0
1762477800,213601545.0
1762478100,214293371.0
1762478400,214324590.0
1762478700,214038868.0
1762479000,214412753.0
1762479300,214572842.0
1762479600,213815127.0
1762479900,214160093.0
1762480200,214310964.0
1762480500,214432173.0
1762480800,214448759.0
1762481100,214699549.0
1762481400,214872270.0
1762481700,214918638.0
1762482000,215289702.0
1762482300,215254192.0
1762482600,215253244.0
1762482900,215403182.0
1762483200,215364670.0
1762483500,215617235.0
1762483800,215549886.0
1762484100,215435294.0
1762484400,215795137.0
1762484700,216029855.0
1762485000,216094297.0
1762485300,216172110.0
1762485600,216834440.0
1762485900,217271131.0
1762486200,217991595.0
1762486500,217942530.0
1762486800,218187538.0
1762487100,218500945.0
1762487400,218505632.0
1762487700,218376037.0
1762488000,218894639.0
1762488300,217931926.0
1762488600,218074315.0
1762488900,218209430.0
1762489200,218152127.0
1762489500,218607270.0
1762489800,218821363.0
1762490100,219224890.0
1762490400,219032585.0
1762490700,218898899.0
1762491000,218706683.0
1762491300,218836260.0
1762491600,218903688.0
1762491900,218771405.0
1762492200,218662208.0
1762492500,218730736.0
1762492800,218642526.0
1762493100,218529622.0
1762493400,218646621.0
1762493700,218410311.0
1762494000,218314624.0
1762494300,217735547.0
1762494600,218308316.0
1762494900,218409904.0
1762495200,218465496.0
1762495500,218367737.0
1762495800,218159461.0
1762496100,218413234.0
1762496400,218529960.0
1762496700,218440193.0
1762497000,219052333.0
1762497300,218924356.0
1762497600,218603348.0
1762497900,218333449.0
1762498200,218359330.0
1762498500,218112508.0
1762498800,218102214.0
1762499100,217858036.0
1762499400,217725005.0
1762499700,217621553.0
1762500000,218023112.0
1762500300,218237625.0
1762500600,218415129.0
1762500900,218499816.0
1762501200,218340986.0
1762501500,218413790.0
1762501800,218530412.0
1762502100,218616815.0
1762502400,218958530.0
1762502700,219270374.0
1762503000,219405481.0
1762503300,219672268.0
1762503600,219622886.0
1762503900,219799365.0
1762504200,220232907.0
1762504500,220895932.0
1762504800,220935782.0
1762505100,220974018.0
1762505400,220936194.0
1762505700,221285077.0
1762506000,221242846.0
1762506300,220525182.0
1762506600,220781760.0
1762506900,220766045.0
1762507200,220840895.0
1762507500,220695970.0
1762507800,220739213.0
1762508100,221093212.0
1762508400,221387796.0
1762508700,221609866.0
1762509000,221630770.0
1762509300,221950519.0
1762509600,221930765.0
1762509900,222052906.0
1762510200,222037078.0
1762510500,221969263.0
1762510800,221911526.0
1762511100,221790375.0
1762511400,221812175.0
1762511700,221976979.0
1762512000,221743451.0
