ts,oi
1764633900,224414895.0
1764634200,224325351.0
1764634500,224207105.0
1764634800,224161197.0
1764635100,224155332.0
1764635400,224201570.0
1764635700,224244377.0
1764636000,224252199.0
1764636300,224062187.0
1764636600,223993533.0
1764636900,224061382.0
1764637200,223893979.0
1764637500,223583821.0
1764637800,223860974.0
1764638100,223854966.0
1764638400,223839065.0
1764638700,224016513.0
1764639000,223887725.0
1764639300,223885222.0
1764639600,223896512.0
1764639900,223881523.0
1764640200,223839360.0
1764640500,223822996.0
1764640800,223788310.0
1764641100,223519879.0
1764641400,223500876.0
1764641700,223575580.0
1764642000,223712143.0
1764642300,223835680.0
1764642600,223864593.0
1764642900,223832045.0
1764643200,223766307.0
1764643500,224003219.0
1764643800,224070707.0
1764644100,223976631.0
1764644400,223714917.0
1764644700,223578576.0
1764645000,223548581.0
1764645300,223567658.0
1764645600,223509835.0
1764645900,223334560.0
1764646200,223289923.0
1764646500,223210687.0
1764646800,223231377.0
1764647100,223137042.0
1764647400,223201408.0
1764647700,223238493.0
1764648000,223256241.0
1764648300,223236599.0
1764648600,223249724.0
1764648900,223317543.0
1764649200,222644990.0
1764649500,222636722.0
1764649800,222585961.0
1764650100,222579305.0
1764650400,222560388.0
1764650700,222275060.0
1764651000,222296513.0
1764651300,222286700.0
1764651600,222068224.0
1764651900,222001186.0
1764652200,221964182.0
1764652500,221991838.0
1764652800,221986012.0
1764653100,221998663.0
1764653400,221990080.0
1764653700,221999734.0
1764654000,221998414.0
1764654300,221979500.0
1764654600,221975529.0
1764654900,222138241.0
1764655200,222123818.0
1764655500,221900158.0
1764655800,221670236.0
1764656100,221619813.0
1764656400,221380433.0
1764656700,221350220.0
1764657000,221363530.0
1764657300,221612271.0
1764657600,221601956.0
1764657900,221597531.0
1764658200,221500676.0
1764658500,221479376.0
1764658800,221464822.0
1764659100,221323335.0
1764659400,221367786.0
1764659700,221432466.0
1764660000,221999754.0
1764660300,221918405.0
1764660600,221951685.0
1764660900,221989577.0
1764661200,222071276.0
1764661500,222113050.0
1764661800,222156238.0
1764662100,222140015.0
1764662400,222377216.0
1764662700,222722755.0
1764663000,222660331.0
1764663300,222938234.0
1764663600,222995160.0
1764663900,223120617.0
1764664200,223108759.0
1764664500,223171465.0
1764664800,223178578.0
1764665100,223292892.0
1764665400,223305802.0
1764665700,223019035.0
1764666000,223001031.0
1764666300,222987295.0
1764666600,222862749.0
1764666900,222873283.0
1764667200,222869401.0
1764667500,222857437.0
1764667800,222859207.0
1764668100,222936540.0
1764668400,222920424.0
1764668700,223070646.0
1764669000,222850144.0
1764669300,222758828.0
1764669600,222755261.0
1764669900,222692700.0
1764670200,222705776.0
1764670500,222465293.0
1764670800,222492168.0
1764671100,222496773.0
1764671400,222498502.0
