ts,oi
1782864000,215928864.0
1782864300,215693619.0
1782864600,215688691.0
1782864900,215686768.0
1782865200,215793345.0
1782865500,215867454.0
1782865800,215966231.0
1782866100,215976396.0
1782866400,216000442.0
1782866700,216014385.0
1782867000,216034574.0
1782867300,216031445.0
1782867600,215968615.0
1782867900,215983414.0
1782868200,216215387.0
1782868500,216221062.0
1782868800,216245877.0
1782869100,216263466.0
1782869400,216267640.0
1782869700,216525770.0
1782870000,216582171.0
1782870300,216566468.0
1782870600,216397794.0
1782870900,216339439.0
1782871200,216255566.0
1782871500,216268103.0
1782871800,216320449.0
1782872100,216322483.0
1782872400,216328297.0
1782872700,216326072.0
1782873000,216376111.0
1782873300,216369648.0
1782873600,216370585.0
1782873900,216352719.0
1782874200,216358789.0
1782874500,216209048.0
1782874800,216392576.0
1782875100,216208310.0
1782875400,216343946.0
1782875700,216361856.0
1782876000,216346347.0
1782876300,215354179.0
1782876600,215374560.0
1782876900,215099406.0
1782877200,215069138.0
1782877500,215040076.0
1782877800,215001901.0
1782878100,214994337.0
1782878400,214947523.0
1782878700,214948623.0
1782879000,214962353.0
1782879300,215002622.0
1782879600,215005793.0
1782879900,215012484.0
1782880200,215018777.0
1782880500,215025153.0
1782880800,215020748.0
1782881100,214882140.0
1782881400,214894512.0
1782881700,214891572.0
1782882000,215251863.0
1782882300,215241587.0
1782882600,215215213.0
1782882900,215243337.0
1782883200,215234422.0
1782883500,215224464.0
1782883800,215075939.0
1782884100,215003595.0
1782884400,215047640.0
1782884700,215038742.0
1782885000,215032661.0
1782885300,215026251.0
1782885600,215060783.0
1782885900,214963167.0
1782886200,214905153.0
1782886500,214905256.0
1782886800,214908297.0
1782887100,214892443.0
1782887400,214786981.0
1782887700,214951835.0
1782888000,214913138.0
1782888300,214673978.0
1782888600,214622060.0
1782888900,214635918.0
1782889200,214667300.0
1782889500,214670411.0
1782889800,214783392.0
1782890100,214732288.0
1782890400,214518899.0
1782890700,214524368.0
1782891000,214678058.0
1782891300,214673651.0
1782891600,214683086.0
1782891900,214728165.0
1782892200,214722300.0
1782892500,214718301.0
1782892800,214877502.0
1782893100,214901066.0
1782893400,214851950.0
1782893700,214960166.0
1782894000,214988357.0
1782894300,214980437.0
1782894600,215003612.0
1782894900,215004929.0
1782895200,214988427.0
1782895500,214973305.0
1782895800,214838271.0
1782896100,214965843.0
1782896400,214969206.0
1782896700,214919412.0
1782897000,214854507.0
1782897300,214973819.0
1782897600,214973819.0
1782897900,214975231.0
1782898200,214973868.0
1782898500,215009589.0
1782898800,215014293.0
1782899100,215015069.0
1782899400,215083119.0
1782899700,215080568.0
1782900000,215086501.0
1782900300,215103179.0
1782900600,215167598.0
1782900900,215110677.0
1782901200,214858625.0
1782901500,214861231.0
1782901800,214770089.0
1782902100,214797020.0
1782902400,214777522.0
1782902700,214712966.0
1782903000,214918333.0
1782903300,214918985.0
1782903600,214978261.0
1782903900,214979140.0
1782904200,214892812.0
1782904500,214861572.0
1782904800,214836678.0
1782905100,214821227.0
1782905400,214753984.0
1782905700,214671980.0
1782906000,214606063.0
1782906300,214562852.0
1782906600,214547398.0
1782906900,214526112.0
1782907200,214514004.0
1782907500,214525985.0
1782907800,214504235.0
1782908100,214715179.0
1782908400,214735009.0
1782908700,214731021.0
1782909000,214844227.0
1782909300,214846737.0
1782909600,214801001.0
1782909900,214748403.0
1782910200,214802562.0
1782910500,214822367.0
1782910800,214949698.0
1782911100,215055111.0
1782911400,215057895.0
1782911700,215053821.0
1782912000,215037378.0
1782912300,215042256.0
1782912600,215206118.0
1782912900,215217845.0
1782913200,215353222.0
1782913500,215294080.0
1782913800,215323434.0
1782914100,215338390.0
1782914400,214771657.0
1782914700,214798855.0
1782915000,214897841.0
1782915300,214822034.0
1782915600,214736406.0
1782915900,214803264.0
1782916200,214848504.0
1782916500,214840682.0
1782916800,214832748.0
1782917100,215078004.0
1782917400,215047893.0
1782917700,214938421.0
1782918000,214863196.0
1782918300,214852505.0
1782918600,214909186.0
1782918900,214945478.0
1782919200,215059117.0
1782919500,215079216.0
1782919800,215093590.0
1782920100,215164747.0
1782920400,215204114.0
1782920700,215168393.0
1782921000,215262518.0
1782921300,215290566.0
1782921600,216265564.0
1782921900,216244778.0
1782922200,216228218.0
1782922500,216223990.0
1782922800,216456484.0
1782923100,216450544.0
1782923400,216348324.0
1782923700,216335296.0
1782924000,216334285.0
1782924300,216308902.0
1782924600,216226906.0
1782924900,216254075.0
1782925200,216290499.0
1782925500,216300342.0
1782925800,216272225.0
1782926100,216207048.0
1782926400,216195809.0
1782926700,216190807.0
1782927000,216354726.0
1782927300,216341289.0
1782927600,216371464.0
1782927900,216298022.0
1782928200,216128379.0
1782928500,215806061.0
1782928800,215932401.0
1782929100,216024679.0
1782929400,216030982.0
1782929700,216066206.0
1782930000,216066950.0
1782930300,216067458.0
1782930600,216071281.0
1782930900,216074868.0
1782931200,216079502.0
1782931500,216089593.0
1782931800,216057053.0
1782932100,215969910.0
1782932400,215990408.0
1782932700,215996331.0
1782933000,215981355.0
1782933300,215962761.0
1782933600,215943289.0
1782933900,215931735.0
1782934200,215856458.0
1782934500,215776707.0
1782934800,215555999.0
1782935100,215567627.0
1782935400,215708830.0
1782935700,215622748.0
1782936000,215469711.0
1782936300,215397377.0
1782936600,215572214.0
1782936900,215516893.0
1782937200,215403184.0
1782937500,215429017.0
1782937800,215583577.0
1782938100,215512086.0
1782938400,215486678.0
1782938700,215586748.0
1782939000,215628647.0
1782939300,215566433.0
1782939600,215568368.0
1782939900,215427587.0
1782940200,215445895.0
1782940500,215374477.0
1782940800,215404398.0
1782941100,215414446.0
1782941400,215329774.0
1782941700,215213021.0
1782942000,215143695.0
1782942300,215137679.0
1782942600,215190766.0
1782942900,215384141.0
1782943200,215528593.0
1782943500,215494167.0
1782943800,215464409.0
1782944100,215520729.0
1782944400,215689688.0
1782944700,215625007.0
1782945000,215605668.0
1782945300,215659623.0
1782945600,215574579.0
1782945900,215596085.0
1782946200,215625734.0
1782946500,215560024.0
1782946800,215551617.0
1782947100,215575623.0
1782947400,215615289.0
1782947700,215654856.0
1782948000,215665198.0
1782948300,215723368.0
1782948600,215701121.0
1782948900,215679288.0
1782949200,215696538.0
1782949500,215467786.0
1782949800,215962318.0
1782950100,216122811.0
