ts,oi
1768608300,201624382.0
1768608600,201679265.0
1768608900,201683421.0
1768609200,201662880.0
1768609500,201648318.0
1768609800,201647371.0
1768610100,201487616.0
1768610400,201456882.0
1768610700,201500350.0
1768611000,201553993.0
1768611300,201534258.0
1768611600,201528815.0
1768611900,201589427.0
1768612200,201601651.0
1768612500,201674616.0
1768612800,201653162.0
1768613100,201652175.0
1768613400,201296812.0
1768613700,201276724.0
1768614000,201260960.0
1768614300,201323022.0
1768614600,201302253.0
1768614900,201292093.0
1768615200,201425393.0
1768615500,201526068.0
1768615800,201565420.0
1768616100,201390329.0
1768616400,201367983.0
1768616700,201355650.0
1768617000,201402195.0
1768617300,201030571.0
1768617600,200880268.0
1768617900,200844554.0
1768618200,200826929.0
1768618500,200832087.0
1768618800,200827611.0
1768619100,200900925.0
1768619400,200895890.0
1768619700,200978964.0
1768620000,200944019.0
1768620300,200942544.0
1768620600,200925065.0
1768620900,200846405.0
1768621200,200843944.0
1768621500,200766985.0
1768621800,200771212.0
1768622100,200768089.0
1768622400,200761498.0
1768622700,200707041.0
1768623000,200576792.0
1768623300,200594415.0
1768623600,200577804.0
1768623900,200562255.0
1768624200,200552534.0
1768624500,200524067.0
1768624800,200522020.0
1768625100,200509678.0
1768625400,200496771.0
1768625700,200506042.0
1768626000,200590426.0
1768626300,200712493.0
1768626600,200718749.0
1768626900,200729141.0
1768627200,200713128.0
1768627500,200707114.0
1768627800,200659111.0
1768628100,200652844.0
1768628400,200658580.0
1768628700,200690412.0
1768629000,200769075.0
1768629300,200770642.0
1768629600,200725843.0
1768629900,200740558.0
1768630200,200746053.0
1768630500,200847198.0
1768630800,200865454.0
1768631100,200847759.0
1768631400,200873546.0
1768631700,200871102.0
1768632000,200909072.0
1768632300,200940489.0
1768632600,200957436.0
1768632900,200956892.0
1768633200,201002526.0
1768633500,201012711.0
1768633800,201061454.0
1768634100,201158878.0
1768634400,201043770.0
1768634700,201040791.0
1768635000,201108592.0
1768635300,201077710.0
1768635600,201110140.0
1768635900,201137502.0
1768636200,201111579.0
1768636500,201174213.0
1768636800,201141881.0
1768637100,200825653.0
1768637400,200811202.0
1768637700,200833375.0
1768638000,200840532.0
1768638300,200891472.0
1768638600,200890078.0
1768638900,200913815.0
1768639200,200951456.0
1768639500,200954760.0
1768639800,201033634.0
1768640100,201024928.0
1768640400,201018386.0
1768640700,201064044.0
1768641000,201233341.0
1768641300,201247792.0
1768641600,201305049.0
1768641900,201318197.0
1768642200,201349617.0
1768642500,201359979.0
1768642800,201368028.0
1768643100,201364348.0
1768643400,201384948.0
1768643700,201454163.0
1768644000,201460581.0
1768644300,201500626.0
1768644600,201474910.0
1768644900,201590356.0
1768645200,201586861.0
1768645500,201599466.0
1768645800,201647288.0
1768646100,201804837.0
1768646400,201800768.0
1768646700,201916346.0
1768647000,201925188.0
1768647300,201984811.0
1768647600,201942099.0
1768647900,201997156.0
1768648200,202079221.0
1768648500,202115911.0
1768648800,202171935.0
1768649100,202214751.0
1768649400,202239300.0
1768649700,202285927.0
1768650000,202308911.0
1768650300,202330530.0
1768650600,202361460.0
1768650900,202363636.0
1768651200,202377902.0
1768651500,202352622.0
1768651800,202256672.0
1768652100,202248129.0
1768652400,202278033.0
1768652700,202316210.0
1768653000,202862300.0
1768653300,202874448.0
1768653600,202871476.0
1768653900,202865148.0
1768654200,202887626.0
1768654500,202906422.0
1768654800,202921480.0
1768655100,202948430.0
1768655400,203023677.0
1768655700,203101712.0
1768656000,203135388.0
1768656300,203135981.0
1768656600,203117766.0
1768656900,203111578.0
1768657200,203067512.0
1768657500,203064847.0
1768657800,203046461.0
1768658100,203048556.0
1768658400,203055225.0
1768658700,203021286.0
1768659000,203017720.0
1768659300,203025536.0
1768659600,203123634.0
1768659900,203205156.0
1768660200,203179002.0
1768660500,203181733.0
1768660800,203045823.0
1768661100,202848076.0
1768661400,203088481.0
1768661700,203090957.0
1768662000,203076919.0
1768662300,203010691.0
1768662600,202907499.0
1768662900,202866080.0
1768663200,202695760.0
1768663500,202682176.0
1768663800,202676290.0
1768664100,202716543.0
1768664400,202622059.0
1768664700,202552660.0
1768665000,202547539.0
1768665300,202575138.0
1768665600,202531812.0
1768665900,202922325.0
1768666200,202842522.0
1768666500,202777579.0
1768666800,202702621.0
1768667100,202633265.0
1768667400,202786370.0
1768667700,202804685.0
1768668000,202552265.0
1768668300,202440123.0
1768668600,202406028.0
1768668900,202391363.0
1768669200,202327695.0
1768669500,202411585.0
1768669800,202392264.0
1768670100,202339876.0
1768670400,202348217.0
1768670700,202353426.0
1768671000,202421072.0
1768671300,202427981.0
1768671600,202422365.0
1768671900,202405012.0
1768672200,202428890.0
1768672500,202424381.0
1768672800,202405558.0
1768673100,202408897.0
1768673400,202451346.0
1768673700,202437603.0
1768674000,202432671.0
1768674300,202426434.0
1768674600,202419541.0
1768674900,202402806.0
1768675200,202380498.0
1768675500,202371282.0
1768675800,202277951.0
1768676100,202277044.0
1768676400,202267258.0
1768676700,202187810.0
1768677000,202154704.0
1768677300,202118864.0
1768677600,202093951.0
1768677900,202085715.0
1768678200,202080499.0
1768678500,202033203.0
1768678800,201992881.0
1768679100,201998110.0
1768679400,201945335.0
1768679700,202035927.0
1768680000,201979641.0
1768680300,201808534.0
1768680600,201798821.0
1768680900,201766045.0
1768681200,201764766.0
1768681500,201792610.0
1768681800,201812357.0
1768682100,201856899.0
1768682400,201853989.0
1768682700,201849888.0
1768683000,201819959.0
1768683300,201802217.0
1768683600,201814828.0
1768683900,201618047.0
1768684200,201657108.0
1768684500,201657308.0
1768684800,201607241.0
1768685100,201601482.0
1768685400,201598290.0
1768685700,201606662.0
1768686000,201619588.0
1768686300,201591095.0
1768686600,201588833.0
1768686900,201585968.0
1768687200,201595647.0
1768687500,201703192.0
1768687800,201696485.0
1768688100,201703622.0
1768688400,201705695.0
1768688700,201693062.0
1768689000,201662395.0
1768689300,201644711.0
1768689600,201644554.0
1768689900,201598369.0
1768690200,201397444.0
1768690500,201387433.0
1768690800,201613155.0
1768691100,201517063.0
1768691400,201497779.0
1768691700,201519299.0
1768692000,201498603.0
1768692300,201331352.0
1768692600,201307957.0
1768692900,201297527.0
1768693200,201297389.0
1768693500,201350030.0
1768693800,201348579.0
1768694100,201337442.0
1768694400,201233121.0
