ts,open,high,low,close,volume
1753920000000,0.06006,0.06007,0.06003,0.06005,85600.0
1753920300000,0.06005,0.06007,0.06003,0.06007,60000.0
1753920600000,0.06007,0.06007,0.06002,0.06005,27600.0
1753920900000,0.06005,0.06011,0.06005,0.06007,563000.0
1753921200000,0.06007,0.06009,0.06006,0.06009,52200.0
1753921500000,0.06009,0.06009,0.06009,0.06009,18800.0
1753921800000,0.06009,0.06009,0.06008,0.06009,7000.0
1753922100000,0.06009,0.06009,0.06007,0.06008,8800.0
1753922400000,0.06008,0.06011,0.06008,0.06011,39600.0
1753922700000,0.06011,0.06011,0.06009,0.06009,13000.0
1753923000000,0.06009,0.06009,0.06005,0.06007,50600.0
1753923300000,0.06007,0.06007,0.06006,0.06006,14800.0
1753923600000,0.06006,0.06006,0.06006,0.06006,1600.0
1753923900000,0.06006,0.06006,0.06004,0.06004,18800.0
1753924200000,0.06004,0.06004,0.06004,0.06004,17800.0
1753924500000,0.06004,0.06006,0.06004,0.06005,32000.0
1753924800000,0.06005,0.06005,0.06004,0.06005,26000.0
1753925100000,0.06005,0.06007,0.06005,0.06006,19800.0
1753925400000,0.06006,0.06008,0.06006,0.06006,21600.0
1753925700000,0.06006,0.06006,0.06005,0.06005,47800.0
1753926000000,0.06005,0.06006,0.06001,0.06005,57000.0
1753926300000,0.06005,0.06005,0.06004,0.06005,14000.0
1753926600000,0.06005,0.06005,0.06001,0.06005,120200.0
1753926900000,0.06005,0.06005,0.06003,0.06004,16000.0
1753927200000,0.06004,0.06005,0.06004,0.06004,17800.0
1753927500000,0.06004,0.06006,0.06004,0.06006,14600.0
1753927800000,0.06006,0.06008,0.06002,0.06005,21600.0
1753928100000,0.06005,0.06006,0.06005,0.06005,22000.0
1753928400000,0.06005,0.06006,0.06005,0.06006,17000.0
1753928700000,0.06006,0.06006,0.06004,0.06004,5200.0
1753929000000,0.06004,0.06004,0.06003,0.06003,20800.0
1753929300000,0.06003,0.06003,0.06002,0.06002,12800.0
1753929600000,0.06002,0.06007,0.06002,0.06006,26000.0
1753929900000,0.06006,0.06006,0.06002,0.06002,20800.0
1753930200000,0.06002,0.06004,0.06002,0.06004,84800.0
1753930500000,0.06004,0.06004,0.06002,0.06004,20000.0
1753930800000,0.06004,0.06004,0.06003,0.06003,23800.0
1753931100000,0.06003,0.06004,0.06002,0.06004,15400.0
1753931400000,0.06004,0.06006,0.06003,0.06006,85000.0
1753931700000,0.06006,0.06006,0.06004,0.06004,22800.0
1753932000000,0.06004,0.06006,0.06003,0.06004,22000.0
1753932300000,0.06004,0.06004,0.06004,0.06004,11000.0
1753932600000,0.06004,0.06005,0.06004,0.06005,56800.0
1753932900000,0.06005,0.06005,0.06004,0.06004,20400.0
1753933200000,0.06004,0.06005,0.06004,0.06005,59000.0
1753933500000,0.06005,0.06006,0.06003,0.06004,97600.0
1753933800000,0.06004,0.06004,0.06003,0.06003,14800.0
1753934100000,0.06003,0.06006,0.06003,0.06005,9000.0
1753934400000,0.06005,0.06005,0.06003,0.06003,4400.0
1753934700000,0.06003,0.06004,0.06002,0.06003,41200.0
1753935000000,0.06003,0.06004,0.06003,0.06003,4400.0
1753935300000,0.06003,0.06003,0.06002,0.06002,12800.0
1753935600000,0.06002,0.06004,0.06002,0.06004,17800.0
1753935900000,0.06004,0.06005,0.06004,0.06004,9000.0
1753936200000,0.06004,0.06004,0.06003,0.06004,13000.0
1753936500000,0.06004,0.06008,0.06004,0.06008,18000.0
1753936800000,0.06008,0.06009,0.06007,0.06008,15800.0
1753937100000,0.06008,0.06011,0.06008,0.0601,23000.0
1753937400000,0.0601,0.06011,0.0601,0.0601,19000.0
1753937700000,0.0601,0.06011,0.06004,0.06005,85400.0
1753938000000,0.06005,0.06005,0.06002,0.06002,10600.0
1753938300000,0.06002,0.06007,0.06002,0.06006,2200.0
1753938600000,0.06006,0.06006,0.06004,0.06004,7200.0
1753938900000,0.06004,0.06004,0.06002,0.06002,15200.0
1753939200000,0.06002,0.06004,0.06,0.06003,52000.0
1753939500000,0.06003,0.0601,0.06003,0.06008,57400.0
1753939800000,0.06008,0.06008,0.06008,0.06008,8800.0
1753940100000,0.06008,0.06008,0.06007,0.06008,18800.0
1753940400000,0.06008,0.06009,0.06006,0.06009,16000.0
1753940700000,0.06009,0.06012,0.06009,0.06011,61600.0
1753941000000,0.06011,0.06012,0.06005,0.06006,614600.0
1753941300000,0.06006,0.06014,0.06006,0.06014,58000.0
1753941600000,0.06014,0.06014,0.0601,0.06011,54600.0
1753941900000,0.06011,0.06011,0.06003,0.06005,23000.0
1753942200000,0.06005,0.0601,0.06005,0.06007,33600.0
1753942500000,0.06007,0.06013,0.06006,0.06013,54000.0
1753942800000,0.06013,0.06013,0.06012,0.06013,12400.0
1753943100000,0.06013,0.06013,0.06007,0.06007,17400.0
1753943400000,0.06007,0.06007,0.06006,0.06006,6200.0
1753943700000,0.06006,0.06006,0.06005,0.06005,800.0
1753944000000,0.06005,0.06006,0.06004,0.06004,26800.0
1753944300000,0.06004,0.0601,0.06004,0.0601,118400.0
1753944600000,0.0601,0.0601,0.06002,0.06003,32600.0
1753944900000,0.06003,0.06005,0.06003,0.06004,36800.0
1753945200000,0.06004,0.06005,0.06003,0.06003,23800.0
