ts,oi
1781740800,195996142.0
1781741100,195986843.0
1781741400,195832823.0
1781741700,195828379.0
1781742000,195884159.0
1781742300,195909718.0
1781742600,195909244.0
1781742900,195805125.0
1781743200,195815480.0
1781743500,195843122.0
1781743800,195800885.0
1781744100,195762629.0
1781744400,195721270.0
1781744700,195702418.0
1781745000,194394817.0
1781745300,194260930.0
1781745600,194212767.0
1781745900,194198440.0
1781746200,194332687.0
1781746500,194577787.0
1781746800,194363824.0
1781747100,194157922.0
1781747400,194084694.0
1781747700,194117269.0
1781748000,193721895.0
1781748300,193713230.0
1781748600,193616942.0
1781748900,193555667.0
1781749200,193285970.0
1781749500,193167718.0
1781749800,192895066.0
1781750100,192903541.0
1781750400,192993835.0
1781750700,193070687.0
1781751000,193080548.0
1781751300,193091821.0
1781751600,193128430.0
1781751900,193108800.0
1781752200,193023895.0
1781752500,193960566.0
1781752800,193927417.0
1781753100,193789460.0
1781753400,193866215.0
1781753700,193921703.0
1781754000,193916071.0
1781754300,193815053.0
1781754600,193742712.0
1781754900,193234425.0
1781755200,193268723.0
1781755500,193167989.0
1781755800,192934289.0
1781756100,192311085.0
1781756400,192262996.0
1781756700,192172459.0
1781757000,192183162.0
1781757300,192221811.0
1781757600,192116085.0
1781757900,192071638.0
1781758200,191958510.0
1781758500,191930066.0
1781758800,191917923.0
1781759100,191876452.0
1781759400,191631425.0
1781759700,191472472.0
1781760000,191388012.0
1781760300,191333550.0
1781760600,191197198.0
1781760900,191179569.0
1781761200,191118412.0
1781761500,191076268.0
1781761800,190979861.0
1781762100,190748575.0
1781762400,190676370.0
1781762700,191395756.0
1781763000,191495000.0
1781763300,191802145.0
1781763600,191824067.0
1781763900,191841021.0
1781764200,192131122.0
1781764500,192124820.0
1781764800,192219178.0
1781765100,192120065.0
1781765400,192203596.0
1781765700,192167761.0
1781766000,192222339.0
1781766300,192424956.0
1781766600,192445636.0
1781766900,192450511.0
1781767200,192426950.0
1781767500,192514293.0
1781767800,192535274.0
1781768100,193883101.0
1781768400,193727518.0
1781768700,193672678.0
1781769000,193582555.0
1781769300,193651532.0
1781769600,193807260.0
1781769900,193778933.0
1781770200,193741073.0
1781770500,193704992.0
1781770800,194228133.0
1781771100,194094271.0
1781771400,192079045.0
1781771700,192113591.0
1781772000,192120730.0
1781772300,192138823.0
1781772600,192178328.0
1781772900,192333146.0
1781773200,192345656.0
1781773500,192357065.0
1781773800,192340937.0
1781774100,191320789.0
1781774400,191294421.0
1781774700,191276922.0
1781775000,191402087.0
1781775300,191367386.0
1781775600,191372683.0
1781775900,191366823.0
1781776200,191351570.0
1781776500,192443818.0
1781776800,192166760.0
1781777100,192140618.0
1781777400,192134963.0
1781777700,191158277.0
1781778000,191066257.0
1781778300,191214563.0
1781778600,191418513.0
1781778900,191418069.0
1781779200,191454200.0
1781779500,191492898.0
1781779800,191387434.0
1781780100,191328418.0
1781780400,191352498.0
1781780700,191288489.0
1781781000,191245180.0
1781781300,191202639.0
1781781600,191142824.0
1781781900,191153604.0
1781782200,191322316.0
1781782500,191327699.0
1781782800,191106953.0
1781783100,190972996.0
1781783400,190968828.0
1781783700,190963255.0
1781784000,191115089.0
1781784300,191136684.0
1781784600,191157029.0
1781784900,191240504.0
1781785200,191246827.0
1781785500,191231246.0
1781785800,191313395.0
1781786100,191371140.0
1781786400,191344016.0
1781786700,191333481.0
1781787000,191386306.0
1781787300,191372830.0
1781787600,191532684.0
1781787900,191501679.0
1781788200,191513956.0
1781788500,191533799.0
1781788800,191515492.0
1781789100,192462231.0
1781789400,192940183.0
1781789700,193009550.0
1781790000,193108261.0
1781790300,193120345.0
1781790600,193193489.0
1781790900,193246331.0
1781791200,193197322.0
1781791500,193775893.0
1781791800,194286450.0
1781792100,194018348.0
1781792400,193766337.0
1781792700,193819104.0
1781793000,193688689.0
1781793300,193686478.0
1781793600,193776512.0
1781793900,193691665.0
1781794200,193607952.0
1781794500,193404698.0
1781794800,193309405.0
1781795100,193090010.0
1781795400,193063728.0
1781795700,192509687.0
1781796000,192400098.0
1781796300,192649001.0
1781796600,192629845.0
1781796900,193845671.0
1781797200,194071109.0
1781797500,194439711.0
1781797800,194145998.0
1781798100,194347571.0
1781798400,193871219.0
1781798700,194175966.0
1781799000,194106743.0
1781799300,194012390.0
1781799600,194160543.0
1781799900,193914527.0
1781800200,193708291.0
1781800500,193453372.0
1781800800,193428813.0
1781801100,193548323.0
1781801400,193543085.0
1781801700,193694549.0
1781802000,193565432.0
1781802300,193572635.0
1781802600,193655352.0
1781802900,193675880.0
1781803200,194012747.0
1781803500,193815754.0
1781803800,193854980.0
1781804100,193874169.0
1781804400,193954254.0
1781804700,193983646.0
1781805000,193970695.0
1781805300,194026093.0
1781805600,193733102.0
1781805900,193818089.0
1781806200,193921708.0
1781806500,193920800.0
