ts,open,high,low,close,volume
1780272000000,0.01023,0.01023,0.01023,0.01023,0.0
1780272300000,0.01023,0.01023,0.01023,0.01023,0.0
1780272600000,0.01023,0.01023,0.01023,0.01023,0.0
1780272900000,0.01023,0.01023,0.01023,0.01023,0.0
1780273200000,0.01023,0.01023,0.01023,0.01023,0.0
1780273500000,0.01023,0.01023,0.01023,0.01023,0.0
1780273800000,0.01023,0.01036,0.01023,0.01036,1500.0
1780274100000,0.01036,0.01036,0.01036,0.01036,0.0
1780274400000,0.01036,0.01036,0.01036,0.01036,0.0
1780274700000,0.01036,0.01036,0.01036,0.01036,0.0
1780275000000,0.01036,0.01036,0.01036,0.01036,0.0
1780275300000,0.01036,0.01036,0.01036,0.01036,0.0
1780275600000,0.01036,0.01036,0.01036,0.01036,0.0
1780275900000,0.01036,0.01036,0.01036,0.01036,0.0
1780276200000,0.01036,0.01036,0.01036,0.01036,0.0
1780276500000,0.01036,0.01036,0.01036,0.01036,0.0
1780276800000,0.01036,0.01036,0.01036,0.01036,0.0
1780277100000,0.01036,0.01036,0.01036,0.01036,0.0
1780277400000,0.01036,0.01036,0.01026,0.01026,271500.0
1780277700000,0.01026,0.01026,0.01026,0.01026,0.0
1780278000000,0.01026,0.01026,0.01026,0.01026,0.0
1780278300000,0.01026,0.01026,0.01019,0.01019,19200.0
1780278600000,0.01019,0.01019,0.01019,0.01019,0.0
1780278900000,0.01019,0.01019,0.01019,0.01019,0.0
1780279200000,0.01019,0.01019,0.01019,0.01019,0.0
1780279500000,0.01019,0.01019,0.01019,0.01019,0.0
1780279800000,0.01019,0.01019,0.01019,0.01019,0.0
1780280100000,0.01019,0.01035,0.01019,0.01034,268500.0
1780280400000,0.01034,0.01034,0.01026,0.01026,33000.0
1780280700000,0.01026,0.01032,0.01026,0.01032,29300.0
1780281000000,0.01032,0.01034,0.01032,0.01034,8400.0
1780281300000,0.01034,0.01034,0.01034,0.01034,0.0
1780281600000,0.01034,0.01034,0.01034,0.01034,0.0
1780281900000,0.01034,0.0106,0.01034,0.01056,86700.0
1780282200000,0.01056,0.01056,0.01056,0.01056,0.0
1780282500000,0.01056,0.01058,0.0105,0.01058,81700.0
1780282800000,0.01058,0.01061,0.01058,0.01061,91300.0
1780283100000,0.01061,0.01061,0.0106,0.0106,10600.0
1780283400000,0.0106,0.0106,0.0106,0.0106,0.0
1780283700000,0.0106,0.0106,0.0106,0.0106,0.0
1780284000000,0.0106,0.0106,0.0106,0.0106,0.0
1780284300000,0.0106,0.0106,0.0106,0.0106,0.0
1780284600000,0.0106,0.0106,0.0106,0.0106,0.0
1780284900000,0.0106,0.0106,0.0106,0.0106,0.0
1780285200000,0.0106,0.0106,0.0106,0.0106,0.0
1780285500000,0.0106,0.0106,0.0106,0.0106,0.0
1780285800000,0.0106,0.01064,0.0106,0.01064,28000.0
1780286100000,0.01064,0.01064,0.01064,0.01064,0.0
1780286400000,0.01064,0.01064,0.01064,0.01064,0.0
1780286700000,0.01064,0.01064,0.01064,0.01064,0.0
1780287000000,0.01064,0.01064,0.01064,0.01064,0.0
1780287300000,0.01064,0.01064,0.01064,0.01064,0.0
1780287600000,0.01064,0.01064,0.01064,0.01064,0.0
1780287900000,0.01064,0.01064,0.01064,0.01064,0.0
1780288200000,0.01064,0.01064,0.01064,0.01064,0.0
1780288500000,0.01064,0.01064,0.01057,0.01058,549000.0
1780288800000,0.01058,0.01058,0.01058,0.01058,0.0
1780289100000,0.01058,0.01058,0.01058,0.01058,0.0
1780289400000,0.01058,0.01058,0.01058,0.01058,0.0
1780289700000,0.01058,0.01058,0.01053,0.01053,1000.0
1780290000000,0.01053,0.01053,0.01053,0.01053,0.0
