ts,oi
1776816300,192487190.0
1776816600,192531979.0
1776816900,192541432.0
1776817200,192529877.0
1776817500,192557222.0
1776817800,192609700.0
1776818100,192607286.0
1776818400,192580878.0
1776818700,192478781.0
1776819000,192518952.0
1776819300,192597234.0
1776819600,192658492.0
1776819900,192866415.0
1776820200,192894194.0
1776820500,192848243.0
1776820800,192843776.0
1776821100,192850583.0
1776821400,192848549.0
1776821700,192827998.0
1776822000,192668114.0
1776822300,192671639.0
1776822600,192671573.0
1776822900,192296928.0
1776823200,192306526.0
1776823500,192341539.0
1776823800,192386902.0
1776824100,192316693.0
1776824400,192575776.0
1776824700,193145623.0
1776825000,193136444.0
1776825300,193191482.0
1776825600,193148987.0
1776825900,193159846.0
1776826200,193140870.0
1776826500,193326498.0
1776826800,193514995.0
1776827100,193756340.0
1776827400,193780625.0
1776827700,193793464.0
1776828000,193947575.0
1776828300,193979573.0
1776828600,194509138.0
1776828900,194487681.0
1776829200,194312074.0
1776829500,194538422.0
1776829800,194661763.0
1776830100,194666156.0
1776830400,194710574.0
1776830700,194758351.0
1776831000,194793776.0
1776831300,194792133.0
1776831600,194779959.0
1776831900,194783891.0
1776832200,194794314.0
1776832500,194810971.0
1776832800,194862943.0
1776833100,194862810.0
1776833400,194890427.0
1776833700,194891984.0
1776834000,194892483.0
1776834300,194954754.0
1776834600,194828996.0
1776834900,194701670.0
1776835200,194718289.0
1776835500,194777498.0
1776835800,194891105.0
1776836100,194900679.0
1776836400,194884550.0
1776836700,194980353.0
1776837000,194959860.0
1776837300,194770899.0
1776837600,195139889.0
1776837900,195411320.0
1776838200,195384957.0
1776838500,195371222.0
1776838800,195357245.0
1776839100,195350525.0
1776839400,195349439.0
1776839700,195344027.0
1776840000,195340192.0
1776840300,195240290.0
1776840600,195237941.0
1776840900,195431670.0
1776841200,195264466.0
1776841500,195290284.0
1776841800,195376660.0
1776842100,195336521.0
1776842400,195394430.0
1776842700,195381978.0
1776843000,195124845.0
1776843300,195126595.0
1776843600,195008714.0
1776843900,194961774.0
1776844200,195039246.0
1776844500,194862728.0
1776844800,194864455.0
1776845100,194866282.0
1776845400,194885709.0
1776845700,194896819.0
1776846000,194953292.0
1776846300,194932682.0
1776846600,194912336.0
1776846900,194917056.0
1776847200,194964214.0
1776847500,194566370.0
1776847800,194564777.0
1776848100,194526061.0
1776848400,194540057.0
1776848700,194517272.0
1776849000,194308352.0
1776849300,194373830.0
1776849600,194372579.0
1776849900,194401037.0
1776850200,194425755.0
1776850500,194749302.0
1776850800,195564898.0
1776851100,195558096.0
1776851400,195560667.0
1776851700,195412095.0
1776852000,195345247.0
1776852300,194811431.0
1776852600,194801808.0
1776852900,194857276.0
1776853200,194814712.0
1776853500,194752147.0
1776853800,194743504.0
1776854100,194771066.0
1776854400,194458753.0
1776854700,194513084.0
1776855000,194498011.0
1776855300,194520953.0
1776855600,194498496.0
1776855900,194434921.0
1776856200,194360761.0
1776856500,194359083.0
1776856800,194378339.0
1776857100,194399944.0
1776857400,194399461.0
1776857700,194459346.0
1776858000,194501097.0
1776858300,194489850.0
1776858600,194469239.0
1776858900,194419736.0
1776859200,194427980.0
1776859500,194399957.0
1776859800,195002893.0
1776860100,195017449.0
1776860400,195022815.0
1776860700,195005175.0
1776861000,195008306.0
1776861300,194963186.0
1776861600,194946571.0
1776861900,194924268.0
1776862200,194918563.0
1776862500,194928430.0
1776862800,194918340.0
1776863100,194777668.0
1776863400,194864815.0
1776863700,194914416.0
1776864000,194886844.0
1776864300,194843646.0
