ts,open,high,low,close,volume
1756684800000,0.05983,0.06,0.05964,0.0597,2653500
1756688400000,0.0597,0.05972,0.05945,0.05953,1989157
1756692000000,0.05953,0.05979,0.0595,0.05966,2218795
1756695600000,0.05966,0.05976,0.05947,0.0597,1757868
1756699200000,0.05972,0.06012,0.05965,0.05976,2929181
1756702800000,0.05977,0.05992,0.05826,0.05889,15255805
1756706400000,0.0589,0.05908,0.05849,0.05853,2852194
1756710000000,0.05854,0.05908,0.05852,0.05907,2347351
1756713600000,0.05907,0.0591,0.05871,0.05907,2689125
1756717200000,0.05908,0.05911,0.05878,0.05888,1403631
1756720800000,0.05887,0.0589,0.05815,0.05845,3588392
1756724400000,0.05846,0.05885,0.05841,0.05843,3573227
1756728000000,0.05842,0.06005,0.05832,0.05976,14625038
1756731600000,0.05975,0.0605,0.05964,0.06034,9413975
1756735200000,0.06034,0.06034,0.05969,0.05998,4722035
1756738800000,0.05999,0.06018,0.05984,0.06007,3117667
1756742400000,0.06007,0.06012,0.05959,0.0597,4086067
1756746000000,0.0597,0.06005,0.05969,0.05981,1808262
1756749600000,0.05982,0.05996,0.05921,0.05927,5890547
1756753200000,0.05928,0.06011,0.05927,0.05983,6054239
1756756800000,0.05981,0.0599,0.05964,0.05981,3859804
1756760400000,0.05981,0.06001,0.05886,0.05937,11695001
1756764000000,0.05938,0.06025,0.05934,0.05997,10514394
1756767600000,0.05998,0.06178,0.05991,0.06133,13137595
1756771200000,0.06133,0.06244,0.06065,0.06174,20446448
1756774800000,0.06174,0.0624,0.06157,0.06211,8102473
1756778400000,0.0621,0.06341,0.06191,0.06321,16682705
1756782000000,0.06324,0.06345,0.06245,0.06271,14179573
1756785600000,0.06271,0.06285,0.06073,0.06136,24422130
1756789200000,0.06136,0.06172,0.06106,0.06127,4729235
1756792800000,0.06126,0.06193,0.06126,0.06166,3392333
1756796400000,0.06165,0.0617,0.0614,0.06165,2961362
1756800000000,0.06166,0.06179,0.06114,0.06131,3447115
1756803600000,0.0613,0.06142,0.06108,0.0611,2516486
1756807200000,0.0611,0.0611,0.06045,0.06048,2662639
1756810800000,0.06048,0.06142,0.05996,0.06111,10273351
1756814400000,0.06111,0.06122,0.06061,0.06071,3870960
1756818000000,0.0607,0.06189,0.0607,0.06178,4659474
1756821600000,0.06179,0.06191,0.0614,0.0616,2708472
1756825200000,0.06159,0.0619,0.06156,0.0617,3692314
1756828800000,0.06169,0.06191,0.06144,0.06167,2959142
1756832400000,0.06167,0.06197,0.06167,0.06187,2467467
1756836000000,0.06187,0.06319,0.0597,0.06291,31184799
1756839600000,0.06292,0.06412,0.06192,0.06389,17460722
1756843200000,0.06387,0.06485,0.0637,0.06418,12611421
1756846800000,0.06422,0.06455,0.06333,0.06427,5565807
1756850400000,0.06429,0.06479,0.06383,0.06384,5490136
1756854000000,0.06386,0.064,0.06353,0.06393,2489773
1756857600000,0.06393,0.06547,0.06372,0.06547,9862000
1756861200000,0.06549,0.06562,0.06485,0.06519,7348631
1756864800000,0.06519,0.06744,0.06517,0.06688,17521426
