ts,oi
1760572800,227127361.0
1760573100,226426779.0
1760573400,226481954.0
1760573700,226327933.0
1760574000,226203416.0
1760574300,226644554.0
1760574600,225918190.0
1760574900,226031419.0
1760575200,225809739.0
1760575500,225758337.0
1760575800,225862204.0
1760576100,226182105.0
1760576400,225770018.0
1760576700,225968062.0
1760577000,226328738.0
1760577300,226198428.0
1760577600,226320466.0
1760577900,226411541.0
1760578200,226557784.0
1760578500,226563748.0
1760578800,226771786.0
1760579100,226611275.0
1760579400,226583360.0
1760579700,227423773.0
1760580000,227170389.0
1760580300,226965623.0
1760580600,227063670.0
1760580900,227191655.0
1760581200,227177121.0
1760581500,227093472.0
1760581800,226934866.0
1760582100,227054635.0
1760582400,225173996.0
1760582700,225583432.0
1760583000,225297073.0
1760583300,225083603.0
1760583600,224690021.0
1760583900,224457308.0
1760584200,224528787.0
1760584500,224197304.0
1760584800,223918631.0
1760585100,224250761.0
1760585400,224885110.0
1760585700,224605557.0
1760586000,224674458.0
1760586300,225042558.0
1760586600,224712950.0
1760586900,224135911.0
1760587200,224634329.0
1760587500,224282721.0
1760587800,224447970.0
1760588100,224625385.0
1760588400,224615829.0
1760588700,224583444.0
1760589000,224642454.0
1760589300,224418752.0
1760589600,224376056.0
1760589900,224188466.0
1760590200,224375449.0
1760590500,224199335.0
1760590800,223769184.0
1760591100,223403325.0
1760591400,223790160.0
1760591700,224151182.0
1760592000,224396113.0
1760592300,224045668.0
1760592600,223884411.0
1760592900,224415902.0
1760593200,224399934.0
1760593500,224363617.0
1760593800,225418123.0
1760594100,224488209.0
1760594400,224795800.0
1760594700,224511876.0
1760595000,224465184.0
1760595300,224503796.0
1760595600,223805850.0
1760595900,224584005.0
1760596200,225157018.0
1760596500,225006314.0
1760596800,224964806.0
1760597100,224734706.0
1760597400,225310132.0
1760597700,225546276.0
1760598000,225550337.0
1760598300,226299812.0
1760598600,226238909.0
1760598900,226179920.0
1760599200,226176666.0
1760599500,226053322.0
1760599800,225842734.0
1760600100,226327150.0
1760600400,226482118.0
1760600700,226380616.0
1760601000,226316374.0
1760601300,226522291.0
1760601600,226405840.0
1760601900,227200377.0
1760602200,227629259.0
1760602500,227153411.0
1760602800,226522120.0
1760603100,226196333.0
1760603400,226241377.0
1760603700,224965301.0
1760604000,225315332.0
1760604300,224970010.0
1760604600,224827828.0
1760604900,224708217.0
1760605200,224285930.0
1760605500,223621414.0
1760605800,224084476.0
1760606100,223470384.0
1760606400,223637619.0
1760606700,223637165.0
1760607000,223604688.0
1760607300,217126860.0
1760607600,217575950.0
1760607900,217421662.0
1760608200,216533476.0
1760608500,216409121.0
1760608800,215428664.0
1760609100,216358259.0
1760609400,215961959.0
1760609700,215257002.0
1760610000,216788669.0
1760610300,217307373.0
1760610600,217457301.0
1760610900,217436074.0
1760611200,216925383.0
1760611500,216919105.0
1760611800,216966701.0
1760612100,216766861.0
1760612400,215662000.0
1760612700,215543717.0
1760613000,215720582.0
1760613300,215492558.0
1760613600,215273449.0
1760613900,215103331.0
1760614200,215066774.0
