ts,oi
1766621100,235412800.0
1766621400,235313843.0
1766621700,235277163.0
1766622000,235252071.0
1766622300,235239591.0
1766622600,233805634.0
1766622900,233711642.0
1766623200,233706271.0
1766623500,233695287.0
1766623800,233649446.0
1766624100,233635942.0
1766624400,233522716.0
1766624700,233490547.0
1766625000,233492970.0
1766625300,233556456.0
1766625600,233379675.0
1766625900,233217481.0
1766626200,233218739.0
1766626500,233226432.0
1766626800,233271131.0
1766627100,233300330.0
1766627400,233861774.0
1766627700,233847313.0
1766628000,233857340.0
1766628300,233761525.0
1766628600,233658915.0
1766628900,233714006.0
1766629200,233656782.0
1766629500,233632483.0
1766629800,233585973.0
1766630100,233515004.0
1766630400,233526259.0
1766630700,233523125.0
1766631000,233456401.0
1766631300,233460809.0
1766631600,233375641.0
1766631900,233359070.0
1766632200,233362537.0
1766632500,233348929.0
1766632800,233311770.0
1766633100,233317490.0
1766633400,233469702.0
1766633700,233540675.0
1766634000,233660950.0
1766634300,233668335.0
1766634600,232938448.0
1766634900,232854317.0
1766635200,232804056.0
1766635500,232698136.0
1766635800,232703098.0
1766636100,232755814.0
1766636400,232805045.0
1766636700,232941585.0
1766637000,232917828.0
1766637300,232849659.0
1766637600,232876552.0
1766637900,232814053.0
1766638200,232690996.0
1766638500,232691749.0
1766638800,232690678.0
1766639100,232627338.0
1766639400,232583749.0
1766639700,232592457.0
1766640000,232591979.0
1766640300,232566997.0
1766640600,232552242.0
1766640900,232916730.0
1766641200,232983325.0
1766641500,233173598.0
1766641800,233156143.0
1766642100,233161956.0
1766642400,233160638.0
1766642700,233197526.0
1766643000,233193408.0
1766643300,232441674.0
1766643600,232382448.0
1766643900,232393782.0
1766644200,232406480.0
1766644500,232535113.0
1766644800,232539175.0
1766645100,232503746.0
1766645400,232921198.0
1766645700,232906032.0
1766646000,232635895.0
1766646300,232446046.0
1766646600,232371293.0
1766646900,232519825.0
1766647200,232661314.0
1766647500,232644520.0
1766647800,232624655.0
1766648100,232628374.0
1766648400,232603015.0
1766648700,232477702.0
1766649000,232498498.0
1766649300,232497448.0
1766649600,232430084.0
1766649900,232277515.0
1766650200,232233535.0
1766650500,232343777.0
1766650800,233692227.0
1766651100,233497742.0
1766651400,233540703.0
1766651700,233771207.0
1766652000,233748728.0
1766652300,233711971.0
1766652600,233679716.0
1766652900,233653603.0
1766653200,233766516.0
1766653500,233787797.0
1766653800,233732300.0
1766654100,233531230.0
1766654400,230857772.0
1766654700,230894686.0
1766655000,230917479.0
1766655300,231311473.0
1766655600,231299789.0
1766655900,231396219.0
1766656200,231373325.0
1766656500,231222710.0
1766656800,231326161.0
1766657100,231368641.0
1766657400,231484555.0
1766657700,231450042.0
1766658000,231481255.0
1766658300,231483825.0
1766658600,231776412.0
1766658900,231808536.0
1766659200,231493567.0
1766659500,231066371.0
1766659800,231061356.0
1766660100,230878806.0
1766660400,230886250.0
1766660700,230908090.0
1766661000,230940729.0
1766661300,230812088.0
1766661600,230844649.0
1766661900,230865302.0
1766662200,230892220.0
1766662500,231058953.0
1766662800,231157111.0
1766663100,231093430.0
1766663400,231094027.0
1766663700,231248095.0
1766664000,231200653.0
1766664300,231223899.0
1766664600,232741225.0
1766664900,233070126.0
1766665200,233264685.0
1766665500,233100038.0
1766665800,233186412.0
1766666100,233246647.0
1766666400,233267777.0
1766666700,233267406.0
1766667000,233380770.0
1766667300,233449710.0
1766667600,233343238.0
1766667900,233232757.0
1766668200,233180021.0
1766668500,233162669.0
1766668800,233111539.0
1766669100,233157425.0
1766669400,233151063.0
1766669700,233114894.0
1766670000,233110450.0
1766670300,233052386.0
1766670600,233124057.0
1766670900,233159274.0
1766671200,233074775.0
1766671500,232934638.0
1766671800,232879214.0
1766672100,232908968.0
1766672400,232825086.0
1766672700,232786002.0
1766673000,232855532.0
1766673300,232683025.0
1766673600,232745073.0
1766673900,232662524.0
1766674200,232533486.0
1766674500,232562170.0
1766674800,232549343.0
1766675100,232464942.0
1766675400,232471849.0
1766675700,232471880.0
1766676000,232464952.0
1766676300,232457781.0
1766676600,232454148.0
1766676900,232376610.0
1766677200,232350287.0
1766677500,232183062.0
1766677800,232194299.0
1766678100,232301282.0
1766678400,232273641.0
1766678700,232176543.0
1766679000,232129794.0
1766679300,232235105.0
1766679600,232210166.0
1766679900,232155670.0
1766680200,232138262.0
1766680500,232071608.0
1766680800,232121443.0
1766681100,232151837.0
1766681400,232094712.0
1766681700,231987408.0
1766682000,231992330.0
1766682300,231938044.0
1766682600,231303258.0
1766682900,231318348.0
1766683200,231316661.0
1766683500,231310464.0
1766683800,231311337.0
1766684100,231306216.0
1766684400,231311497.0
1766684700,231301601.0
1766685000,231384392.0
1766685300,231395576.0
1766685600,231447287.0
1766685900,231514005.0
1766686200,231404036.0
1766686500,231395175.0
1766686800,231395373.0
1766687100,231403325.0
1766687400,230109140.0
1766687700,230100099.0
1766688000,229887670.0
1766688300,229709064.0
1766688600,229685350.0
1766688900,229638122.0
1766689200,229616297.0
1766689500,229631879.0
1766689800,229621515.0
1766690100,229613627.0
1766690400,229620704.0
1766690700,229635194.0
1766691000,229642598.0
1766691300,229644387.0
1766691600,229680651.0
1766691900,229679623.0
1766692200,229690627.0
1766692500,229685731.0
1766692800,229679761.0
1766693100,229601626.0
1766693400,229464825.0
1766693700,229455275.0
1766694000,229133057.0
1766694300,229138843.0
1766694600,228939600.0
1766694900,228934629.0
1766695200,228924382.0
1766695500,228756626.0
1766695800,228789394.0
1766696100,228813596.0
1766696400,228781051.0
1766696700,228706780.0
1766697000,228712666.0
1766697300,228724385.0
1766697600,228722579.0
1766697900,228719781.0
1766698200,228719034.0
1766698500,228715657.0
1766698800,228719072.0
1766699100,228753780.0
1766699400,228763017.0
1766699700,228747958.0
1766700000,228467306.0
1766700300,228473609.0
1766700600,228463584.0
1766700900,228431490.0
1766701200,228390625.0
1766701500,228388158.0
1766701800,228407078.0
1766702100,228741652.0
1766702400,228729976.0
1766702700,228578622.0
1766703000,228543243.0
1766703300,228227662.0
1766703600,228105780.0
1766703900,228100412.0
1766704200,228062561.0
1766704500,227919259.0
1766704800,227923529.0
1766705100,227957536.0
1766705400,227949749.0
1766705700,227935315.0
1766706000,227727256.0
1766706300,227662925.0
1766706600,227518198.0
1766706900,227525873.0
1766707200,227578734.0
