ts,oi
1752537600,432701702.0
1752537900,432820679.0
1752538200,432900798.0
1752538500,432953910.0
1752538800,433009421.0
1752539100,432822264.0
1752539400,432838735.0
1752539700,433006888.0
1752540000,433045573.0
1752540300,433080027.0
1752540600,433141614.0
1752540900,433285764.0
1752541200,433419319.0
1752541500,433523114.0
1752541800,433670172.0
1752542100,433785261.0
1752542400,433909144.0
1752542700,433839423.0
1752543000,433753674.0
1752543300,433681694.0
1752543600,433600324.0
1752543900,433432277.0
1752544200,433407336.0
1752544500,433417814.0
1752544800,433301513.0
1752545100,433273860.0
1752545400,433214282.0
1752545700,433185386.0
1752546000,433273435.0
1752546300,433459889.0
1752546600,433375163.0
1752546900,433271953.0
1752547200,433314663.0
1752547500,433274114.0
1752547800,433193129.0
1752548100,433125160.0
1752548400,433077758.0
1752548700,433174546.0
1752549000,433149844.0
1752549300,432905490.0
1752549600,432865529.0
1752549900,432898026.0
1752550200,432920703.0
1752550500,432856858.0
1752550800,432739203.0
1752551100,432759761.0
1752551400,432819839.0
1752551700,432976051.0
1752552000,433206127.0
1752552300,433291143.0
1752552600,433356856.0
1752552900,434120913.0
1752553200,434436616.0
1752553500,434462678.0
1752553800,434519849.0
1752554100,434507999.0
1752554400,434662251.0
1752554700,434656523.0
1752555000,434748995.0
1752555300,435436113.0
1752555600,435493966.0
1752555900,435445709.0
1752556200,435510429.0
1752556500,435280736.0
1752556800,435091393.0
1752557100,435148536.0
1752557400,435227003.0
1752557700,436193371.0
1752558000,436835698.0
1752558300,437095083.0
1752558600,436932576.0
1752558900,436910000.0
1752559200,434772943.0
1752559500,434225054.0
1752559800,433752540.0
1752560100,433536143.0
1752560400,432991653.0
1752560700,432613175.0
1752561000,432478456.0
1752561300,432571018.0
1752561600,432118896.0
1752561900,432430225.0
1752562200,432418137.0
1752562500,431769505.0
1752562800,431666576.0
1752563100,431736595.0
1752563400,431794713.0
1752563700,431749073.0
1752564000,431742285.0
1752564300,431784247.0
1752564600,431798747.0
1752564900,431680640.0
1752565200,432067113.0
1752565500,432020018.0
1752565800,432003343.0
1752566100,432244136.0
1752566400,432559570.0
1752566700,432670046.0
1752567000,432671635.0
1752567300,432629524.0
1752567600,432621497.0
1752567900,432642519.0
1752568200,432657999.0
1752568500,432652266.0
1752568800,432617744.0
1752569100,432595673.0
1752569400,432524435.0
1752569700,432236384.0
1752570000,431937281.0
1752570300,431655218.0
1752570600,431341717.0
1752570900,431359532.0
1752571200,431356003.0
1752571500,431385641.0
1752571800,431687350.0
1752572100,431626102.0
1752572400,431610874.0
1752572700,431646040.0
1752573000,431644772.0
1752573300,431648913.0
1752573600,431774513.0
1752573900,431780280.0
1752574200,431774269.0
1752574500,431763227.0
1752574800,431832143.0
1752575100,431778758.0
1752575400,431848911.0
1752575700,431744349.0
1752576000,431729473.0
1752576300,431388812.0
1752576600,431473941.0
1752576900,431437235.0
1752577200,431369031.0
1752577500,431371569.0
1752577800,431535126.0
1752578100,431481910.0
1752578400,431519743.0
1752578700,431475632.0
1752579000,431670200.0
1752579300,431667577.0
1752579600,431854547.0
1752579900,431892053.0
1752580200,431856170.0
1752580500,431698519.0
1752580800,431665668.0
1752581100,431733791.0
1752581400,431700032.0
1752581700,431689562.0
1752582000,431630581.0
1752582300,431666001.0
1752582600,431529104.0
1752582900,431480891.0
1752583200,431345412.0
1752583500,431213413.0
1752583800,431097947.0
1752584100,431088203.0
1752584400,431037097.0
1752584700,431017612.0
1752585000,430829010.0
1752585300,430714999.0
1752585600,430599009.0
1752585900,430606939.0
1752586200,430611024.0
1752586500,430624733.0
1752586800,430629913.0
1752587100,430673856.0
1752587400,430996512.0
1752587700,430995898.0
1752588000,431082390.0
1752588300,431044698.0
1752588600,431083004.0
1752588900,430954951.0
1752589200,430869365.0
1752589500,430874347.0
1752589800,430911513.0
1752590100,430804366.0
1752590400,430803108.0
1752590700,430826283.0
1752591000,430833281.0
1752591300,431067207.0
1752591600,431127518.0
1752591900,430971060.0
1752592200,431173127.0
1752592500,431043511.0
1752592800,431185144.0
1752593100,431240797.0
1752593400,431385887.0
1752593700,431324771.0
1752594000,431269576.0
1752594300,431173159.0
1752594600,431053439.0
1752594900,430877525.0
1752595200,430622866.0
1752595500,430597172.0
1752595800,430644226.0
1752596100,430623511.0
1752596400,430591220.0
1752596700,430637882.0
1752597000,430578141.0
1752597300,430591002.0
1752597600,430614863.0
1752597900,430617385.0
1752598200,430551420.0
1752598500,430484182.0
1752598800,430233377.0
1752599100,430312692.0
1752599400,430276488.0
1752599700,430189029.0
1752600000,430124529.0
1752600300,430147330.0
1752600600,430101302.0
1752600900,430001835.0
1752601200,429959659.0
1752601500,429745989.0
1752601800,429672604.0
1752602100,429532657.0
1752602400,429423801.0
1752602700,429451725.0
1752603000,429435381.0
1752603300,429345993.0
1752603600,429363417.0
1752603900,429183255.0
1752604200,429034437.0
1752604500,428861838.0
1752604800,428816003.0
1752605100,428736011.0
1752605400,428739346.0
1752605700,428670529.0
1752606000,428584391.0
1752606300,428469650.0
1752606600,428510544.0
1752606900,428479548.0
1752607200,428413206.0
1752607500,428327593.0
1752607800,428283773.0
1752608100,428240589.0
1752608400,428142862.0
1752608700,428150633.0
1752609000,428147886.0
1752609300,428255942.0
1752609600,428377961.0
1752609900,428292603.0
1752610200,428227885.0
1752610500,428148078.0
1752610800,428149410.0
1752611100,428188164.0
1752611400,428149289.0
1752611700,428187964.0
1752612000,428099685.0
1752612300,428132922.0
1752612600,428159378.0
1752612900,428177155.0
1752613200,428199786.0
1752613500,428260649.0
1752613800,428190515.0
1752614100,428091265.0
1752614400,428062139.0
1752614700,428020976.0
1752615000,427959131.0
1752615300,428188405.0
1752615600,428058688.0
1752615900,428018929.0
1752616200,427997076.0
1752616500,428096480.0
1752616800,428070175.0
1752617100,428035292.0
1752617400,427944898.0
1752617700,427882792.0
1752618000,427869282.0
1752618300,427849601.0
1752618600,427847401.0
1752618900,427832708.0
1752619200,427870887.0
1752619500,427858467.0
1752619800,427850837.0
1752620100,427867936.0
1752620400,427854502.0
1752620700,427812923.0
1752621000,427765446.0
1752621300,427725243.0
1752621600,427730612.0
1752621900,427887013.0
1752622200,427994982.0
1752622500,428015236.0
1752622800,428009518.0
1752623100,428031724.0
1752623400,428016315.0
1752623700,428065152.0
