ts,oi
1763165100,230811031.0
1763165400,230868312.0
1763165700,230762641.0
1763166000,230769231.0
1763166300,230814166.0
1763166600,230868073.0
1763166900,230837932.0
1763167200,230810346.0
1763167500,230804561.0
1763167800,230797604.0
1763168100,230572647.0
1763168400,230580483.0
1763168700,230677916.0
1763169000,230700396.0
1763169300,230753402.0
1763169600,230883892.0
1763169900,230871134.0
1763170200,230848173.0
1763170500,230801414.0
1763170800,230767720.0
1763171100,230688355.0
1763171400,230728732.0
1763171700,230681829.0
1763172000,230831796.0
1763172300,230779805.0
1763172600,230457234.0
1763172900,230477051.0
1763173200,230494344.0
1763173500,230502173.0
1763173800,230601739.0
1763174100,230578723.0
1763174400,230539627.0
1763174700,230661174.0
1763175000,230691200.0
1763175300,230659149.0
1763175600,230700790.0
1763175900,230577662.0
1763176200,230650592.0
1763176500,230703640.0
1763176800,230887357.0
1763177100,230948892.0
1763177400,230926988.0
1763177700,230876086.0
1763178000,230873655.0
1763178300,230877057.0
1763178600,230875927.0
1763178900,230865151.0
1763179200,230865065.0
1763179500,230761209.0
1763179800,230733043.0
1763180100,230542306.0
1763180400,230558972.0
1763180700,230567200.0
1763181000,230570935.0
1763181300,230531525.0
1763181600,230526007.0
1763181900,230543047.0
1763182200,230540268.0
1763182500,230510115.0
1763182800,230528558.0
1763183100,230384104.0
1763183400,230363676.0
1763183700,230344081.0
1763184000,230352460.0
1763184300,230351341.0
1763184600,230374918.0
1763184900,230330974.0
1763185200,230316697.0
1763185500,230315018.0
1763185800,230279061.0
1763186100,230276066.0
1763186400,230293802.0
1763186700,230217852.0
1763187000,230209881.0
1763187300,230203427.0
1763187600,230189729.0
1763187900,230187193.0
1763188200,230228391.0
1763188500,230233423.0
1763188800,230209301.0
1763189100,230093953.0
1763189400,230076269.0
1763189700,230080474.0
1763190000,230173768.0
1763190300,230115085.0
1763190600,230025358.0
1763190900,230034303.0
1763191200,229970791.0
1763191500,229968993.0
1763191800,230046656.0
1763192100,230154087.0
1763192400,230128956.0
1763192700,230141367.0
