ts,oi
1768349100,205055194.0
1768349400,205211743.0
1768349700,205638570.0
1768350000,205653824.0
1768350300,205662538.0
1768350600,205649324.0
1768350900,205617485.0
1768351200,205576316.0
1768351500,205636996.0
1768351800,205745187.0
1768352100,205732015.0
1768352400,205760945.0
1768352700,205707983.0
1768353000,205668997.0
1768353300,205642414.0
1768353600,205581866.0
1768353900,205534165.0
1768354200,205559942.0
1768354500,205743611.0
1768354800,205743639.0
1768355100,205717765.0
1768355400,205729604.0
1768355700,205697037.0
1768356000,205729635.0
1768356300,205499134.0
1768356600,205436244.0
1768356900,205385479.0
1768357200,205613933.0
1768357500,205545264.0
1768357800,205572789.0
1768358100,205145364.0
1768358400,205836823.0
1768358700,205895575.0
1768359000,206342663.0
1768359300,206255099.0
1768359600,205897885.0
1768359900,206081348.0
1768360200,206302444.0
1768360500,206415724.0
1768360800,206355012.0
1768361100,206198486.0
1768361400,206135311.0
1768361700,206551852.0
1768362000,206483426.0
1768362300,205884991.0
1768362600,205853394.0
1768362900,205503862.0
1768363200,205582389.0
1768363500,205396639.0
1768363800,205431818.0
1768364100,205497552.0
1768364400,205541062.0
1768364700,205500997.0
1768365000,205518594.0
1768365300,204043461.0
1768365600,204023155.0
1768365900,204119408.0
1768366200,203941625.0
1768366500,203939424.0
1768366800,203935570.0
1768367100,203886984.0
1768367400,203775114.0
1768367700,203677733.0
1768368000,203651029.0
1768368300,203319175.0
1768368600,203232290.0
1768368900,202620012.0
1768369200,202612310.0
1768369500,202686077.0
1768369800,202790993.0
1768370100,202712460.0
1768370400,202676621.0
1768370700,203095075.0
1768371000,203209428.0
1768371300,203087514.0
1768371600,203232922.0
1768371900,203234061.0
1768372200,202420361.0
1768372500,201780620.0
1768372800,201736190.0
1768373100,201722481.0
1768373400,201795764.0
1768373700,201779404.0
1768374000,201785117.0
1768374300,202345006.0
1768374600,202383547.0
1768374900,202402392.0
1768375200,202401738.0
1768375500,202416178.0
1768375800,202230042.0
1768376100,202267516.0
1768376400,202141632.0
1768376700,201989828.0
1768377000,201978537.0
1768377300,202067114.0
1768377600,202064636.0
1768377900,202394828.0
1768378200,202570569.0
1768378500,202609130.0
1768378800,202719925.0
1768379100,202715350.0
1768379400,202729951.0
1768379700,202715241.0
1768380000,202719557.0
1768380300,202757961.0
1768380600,202776688.0
1768380900,202758946.0
1768381200,203485490.0
1768381500,203886432.0
1768381800,204058296.0
1768382100,203988041.0
1768382400,204581623.0
1768382700,204455034.0
1768383000,204746509.0
1768383300,205040289.0
1768383600,205204247.0
1768383900,205322709.0
1768384200,205418933.0
1768384500,205535658.0
1768384800,205668906.0
1768385100,205664232.0
1768385400,205942481.0
1768385700,206126893.0
1768386000,206075113.0
1768386300,206344294.0
1768386600,206764016.0
1768386900,204715406.0
1768387200,204386453.0
1768387500,204440254.0
1768387800,204430157.0
1768388100,204685056.0
1768388400,204712868.0
1768388700,205078305.0
1768389000,205202270.0
1768389300,205085071.0
1768389600,205111569.0
1768389900,205087185.0
1768390200,205150439.0
1768390500,205058294.0
1768390800,205160115.0
1768391100,205258336.0
1768391400,205225349.0
1768391700,205375277.0
1768392000,205290030.0
1768392300,205673493.0
1768392600,205690215.0
1768392900,205880764.0
1768393200,205809185.0
1768393500,205692487.0
1768393800,205536881.0
1768394100,205669583.0
1768394400,205369749.0
1768394700,205179694.0
1768395000,205034607.0
1768395300,205058766.0
1768395600,204957389.0
1768395900,205007483.0
1768396200,205055390.0
1768396500,204980532.0
1768396800,205286332.0
1768397100,204449420.0
1768397400,204639671.0
1768397700,204516601.0
1768398000,204253453.0
1768398300,204294810.0
1768398600,204380055.0
1768398900,204412236.0
1768399200,204325113.0
1768399500,204379610.0
1768399800,204608478.0
1768400100,204631826.0
1768400400,204715189.0
