ts,oi
1774742700,186225568.0
1774743000,186314752.0
1774743300,186336725.0
1774743600,187000635.0
1774743900,186516997.0
1774744200,186294254.0
1774744500,186154115.0
1774744800,186303338.0
1774745100,186172704.0
1774745400,186202724.0
1774745700,186289919.0
1774746000,186288907.0
1774746300,186342025.0
1774746600,186133653.0
1774746900,186084991.0
1774747200,185961346.0
1774747500,185952781.0
1774747800,185934052.0
1774748100,185917189.0
1774748400,185906842.0
1774748700,185827241.0
1774749000,185747699.0
1774749300,185146131.0
1774749600,185110691.0
1774749900,185006273.0
1774750200,184952307.0
1774750500,184874537.0
1774750800,184861313.0
1774751100,184583258.0
1774751400,184569038.0
1774751700,184651085.0
1774752000,184600755.0
1774752300,184492524.0
1774752600,184473007.0
1774752900,184445883.0
1774753200,184422303.0
1774753500,184366305.0
1774753800,184289702.0
1774754100,184198320.0
1774754400,184118990.0
1774754700,184067790.0
1774755000,184051385.0
1774755300,183944653.0
1774755600,183902348.0
1774755900,183957011.0
1774756200,183944548.0
1774756500,183923893.0
1774756800,183872345.0
1774757100,183870696.0
1774757400,183901196.0
1774757700,183928505.0
1774758000,184082415.0
1774758300,184053735.0
1774758600,183928724.0
1774758900,183886003.0
1774759200,183748368.0
1774759500,183794684.0
1774759800,183789090.0
1774760100,184176096.0
1774760400,184072353.0
1774760700,183977960.0
1774761000,183472919.0
1774761300,183450295.0
1774761600,183414577.0
1774761900,183426466.0
1774762200,183370608.0
1774762500,183398396.0
1774762800,183387484.0
1774763100,183316248.0
1774763400,183296672.0
1774763700,183266105.0
1774764000,183268453.0
1774764300,183245194.0
1774764600,183315463.0
1774764900,183399882.0
1774765200,183429356.0
1774765500,183512150.0
1774765800,183522572.0
1774766100,183670257.0
1774766400,183659160.0
1774766700,183645102.0
1774767000,183635742.0
1774767300,183640581.0
1774767600,183638871.0
1774767900,183646935.0
1774768200,183564174.0
1774768500,183562969.0
1774768800,183642712.0
1774769100,183766842.0
1774769400,183968022.0
1774769700,184063318.0
1774770000,184137454.0
1774770300,184134997.0
1774770600,184143532.0
1774770900,184106791.0
1774771200,184040583.0
1774771500,184105836.0
1774771800,184067634.0
1774772100,184199517.0
1774772400,184107318.0
1774772700,184082161.0
1774773000,184063343.0
1774773300,183490318.0
1774773600,183453665.0
1774773900,183463231.0
1774774200,183399529.0
1774774500,183494760.0
1774774800,182777160.0
1774775100,182858576.0
1774775400,182513984.0
1774775700,182422096.0
1774776000,182591205.0
1774776300,182577180.0
1774776600,182566959.0
1774776900,182637632.0
1774777200,182650946.0
1774777500,182626261.0
1774777800,182669209.0
1774778100,182631899.0
1774778400,182628845.0
1774778700,182419557.0
1774779000,182466756.0
1774779300,182473608.0
1774779600,182329085.0
1774779900,182357871.0
1774780200,182362306.0
1774780500,182286574.0
1774780800,182205128.0
1774781100,182189285.0
1774781400,182171777.0
1774781700,182162494.0
1774782000,182158500.0
1774782300,182078558.0
1774782600,182064782.0
1774782900,182054136.0
1774783200,181967629.0
1774783500,181988532.0
1774783800,181995914.0
1774784100,182388763.0
1774784400,182398798.0
1774784700,182358141.0
1774785000,182321908.0
1774785300,182303250.0
1774785600,182329316.0
1774785900,182329470.0
1774786200,182546172.0
1774786500,182536637.0
1774786800,182542205.0
1774787100,182540591.0
1774787400,182563598.0
1774787700,182873354.0
1774788000,182869911.0
1774788300,182405219.0
1774788600,181722514.0
1774788900,181696016.0
1774789200,181671153.0
1774789500,181601900.0
1774789800,181292308.0
1774790100,181646396.0
1774790400,181624841.0
1774790700,181582125.0
1774791000,181569660.0
1774791300,181539944.0
1774791600,181527743.0
1774791900,181556685.0
1774792200,181494902.0
1774792500,181484759.0
1774792800,181891965.0
1774793100,182136505.0
1774793400,182266750.0
1774793700,182138727.0
1774794000,182213095.0
1774794300,182204152.0
1774794600,182032036.0
1774794900,182051956.0
1774795200,182126464.0
1774795500,182419304.0
1774795800,182582518.0
1774796100,182714995.0
1774796400,182730315.0
1774796700,182428502.0
1774797000,182421504.0
1774797300,181891283.0
1774797600,182086400.0
1774797900,182057679.0
1774798200,182108620.0
1774798500,182192100.0
1774798800,182169840.0
1774799100,182007984.0
1774799400,181960593.0
1774799700,181868275.0
1774800000,181927343.0
1774800300,181940275.0
1774800600,182068124.0
1774800900,184021279.0
1774801200,184057264.0
1774801500,183973192.0
1774801800,183961870.0
1774802100,183855536.0
1774802400,183840533.0
1774802700,183901927.0
1774803000,183118661.0
1774803300,183049163.0
1774803600,182981210.0
1774803900,182965220.0
1774804200,183131494.0
1774804500,182925656.0
1774804800,183036897.0
1774805100,182561951.0
1774805400,184968267.0
1774805700,184906913.0
1774806000,184799365.0
1774806300,184712224.0
1774806600,184712243.0
1774806900,184936825.0
1774807200,184853177.0
1774807500,184623064.0
1774807800,184679689.0
1774808100,184755312.0
1774808400,184837365.0
1774808700,184829586.0
1774809000,184834223.0
1774809300,184846454.0
1774809600,184853110.0
1774809900,185026217.0
1774810200,185154213.0
1774810500,185200873.0
1774810800,185274721.0
1774811100,185752988.0
1774811400,185751380.0
1774811700,185851548.0
1774812000,185422681.0
1774812300,185499828.0
1774812600,185747324.0
1774812900,185672904.0
1774813200,185737680.0
1774813500,185830756.0
1774813800,186054145.0
1774814100,186130329.0
1774814400,186229809.0
1774814700,186945256.0
1774815000,187253200.0
1774815300,186968584.0
1774815600,187011161.0
1774815900,186994155.0
1774816200,187182956.0
1774816500,187230325.0
1774816800,187170904.0
1774817100,187244038.0
1774817400,187259127.0
1774817700,187259720.0
1774818000,187236622.0
1774818300,187617860.0
1774818600,187743255.0
1774818900,187777177.0
1774819200,187792048.0
1774819500,187784740.0
1774819800,187976516.0
1774820100,188104572.0
1774820400,188140172.0
1774820700,188281174.0
1774821000,188281719.0
1774821300,188279210.0
1774821600,188146039.0
1774821900,189186166.0
1774822200,189058615.0
1774822500,189056840.0
1774822800,188967670.0
1774823100,188958383.0
1774823400,188961064.0
1774823700,188980873.0
1774824000,189010625.0
1774824300,189640892.0
1774824600,187413177.0
1774824900,187320952.0
1774825200,187094948.0
1774825500,188547328.0
1774825800,188529252.0
1774826100,188518850.0
1774826400,188459954.0
1774826700,188109195.0
1774827000,188076669.0
1774827300,187898841.0
1774827600,188128320.0
1774827900,188032348.0
1774828200,187960807.0
1774828500,187992987.0
1774828800,188213611.0
