ts,oi
1744675200,342763289.0
1744675500,342471480.0
1744675800,342210942.0
1744676100,342138377.0
1744676400,342025390.0
1744676700,341996010.0
1744677000,341695275.0
1744677300,341171063.0
1744677600,340955019.0
1744677900,341106976.0
1744678200,341198761.0
1744678500,341089448.0
1744678800,341540476.0
1744679100,341399058.0
1744679400,341488541.0
1744679700,341463263.0
1744680000,341153781.0
1744680300,340649739.0
1744680600,340689484.0
1744680900,340779542.0
1744681200,340579674.0
1744681500,340207643.0
1744681800,337415961.0
1744682100,337362304.0
1744682400,337194413.0
1744682700,337272230.0
1744683000,337296062.0
1744683300,336402250.0
1744683600,336081386.0
1744683900,335892165.0
1744684200,335786400.0
1744684500,335795111.0
1744684800,335742308.0
1744685100,335859770.0
1744685400,335814014.0
1744685700,335804008.0
1744686000,335693570.0
1744686300,335571989.0
1744686600,335431495.0
1744686900,335653051.0
1744687200,335594794.0
1744687500,335585764.0
1744687800,335698759.0
1744688100,335967205.0
1744688400,335654264.0
1744688700,335517435.0
1744689000,335586253.0
1744689300,335662340.0
1744689600,335603713.0
1744689900,335712945.0
1744690200,336047993.0
1744690500,336383833.0
1744690800,336292529.0
1744691100,336412633.0
1744691400,336852129.0
1744691700,336879727.0
1744692000,336600835.0
1744692300,336314693.0
1744692600,336318350.0
1744692900,335988840.0
1744693200,335950222.0
1744693500,336030742.0
1744693800,336108476.0
1744694100,335983575.0
1744694400,335929947.0
1744694700,336087017.0
1744695000,336313599.0
1744695300,336469761.0
1744695600,336473115.0
1744695900,336736321.0
1744696200,336763399.0
1744696500,336674570.0
1744696800,336594485.0
1744697100,336494016.0
1744697400,336491293.0
1744697700,335855332.0
1744698000,336086874.0
1744698300,335938198.0
1744698600,335979636.0
1744698900,336226750.0
1744699200,336320171.0
1744699500,336192394.0
1744699800,336071629.0
1744700100,336359184.0
1744700400,336372873.0
1744700700,336365064.0
1744701000,336219621.0
1744701300,336108383.0
1744701600,335990176.0
1744701900,335902506.0
1744702200,335891949.0
1744702500,335803872.0
1744702800,335729764.0
1744703100,0.0
1744703400,0.0
1744703700,0.0
1744704000,0.0
1744704300,0.0
1744704600,334653078.0
1744704900,334707448.0
1744705200,334666452.0
1744705500,334797701.0
1744705800,335353758.0
1744706100,0.0
1744706400,335007215.0
1744706700,335598862.0
1744707000,335231913.0
1744707300,335384674.0
1744707600,335149638.0
1744707900,335395902.0
1744708200,335384919.0
1744708500,335146487.0
1744708800,335202862.0
1744709100,335418854.0
1744709400,335330869.0
1744709700,335461606.0
1744710000,335502151.0
1744710300,335524708.0
1744710600,335360921.0
1744710900,335372010.0
1744711200,335358757.0
1744711500,335684618.0
1744711800,335689394.0
1744712100,336374589.0
1744712400,336035562.0
1744712700,335768347.0
1744713000,335811681.0
1744713300,335805537.0
1744713600,335816573.0
1744713900,335991112.0
1744714200,336417286.0
1744714500,336634200.0
1744714800,336207481.0
1744715100,336149052.0
1744715400,336582558.0
1744715700,336473542.0
1744716000,336447416.0
1744716300,336419016.0
1744716600,336550146.0
1744716900,336501471.0
1744717200,336527078.0
1744717500,336453791.0
1744717800,335863574.0
1744718100,335973922.0
1744718400,336477103.0
1744718700,336713223.0
1744719000,336684928.0
1744719300,336666694.0
1744719600,336935787.0
1744719900,337026419.0
1744720200,337031591.0
1744720500,337180648.0
1744720800,337329059.0
1744721100,337737036.0
1744721400,337844385.0
1744721700,337484688.0
1744722000,337737691.0
1744722300,337511741.0
1744722600,337383954.0
1744722900,337736031.0
1744723200,337632214.0
1744723500,337452875.0
1744723800,337228763.0
1744724100,336892259.0
1744724400,336729748.0
1744724700,335854168.0
1744725000,335812481.0
1744725300,336046547.0
1744725600,336354954.0
1744725900,336309437.0
1744726200,336470837.0
1744726500,336968995.0
1744726800,338548896.0
1744727100,338299218.0
1744727400,338638371.0
1744727700,338657123.0
1744728000,338581505.0
1744728300,337966603.0
1744728600,338828667.0
1744728900,338816310.0
1744729200,339060600.0
1744729500,338516220.0
1744729800,338363938.0
1744730100,338367400.0
1744730400,338593425.0
1744730700,338600245.0
1744731000,338438414.0
1744731300,338342415.0
1744731600,337963672.0
1744731900,337741615.0
1744732200,337119013.0
1744732500,337328870.0
1744732800,336923515.0
1744733100,336924386.0
1744733400,336837934.0
1744733700,336460795.0
1744734000,336744476.0
1744734300,336837206.0
1744734600,336944150.0
1744734900,336976632.0
1744735200,336858849.0
1744735500,336814180.0
1744735800,337039904.0
1744736100,337181980.0
1744736400,337336097.0
1744736700,337354687.0
1744737000,337293757.0
1744737300,337207090.0
1744737600,336911925.0
1744737900,336918010.0
1744738200,336912496.0
1744738500,336649276.0
1744738800,336713614.0
1744739100,337533692.0
1744739400,336048182.0
1744739700,336076976.0
1744740000,335892445.0
1744740300,335712632.0
1744740600,336026572.0
1744740900,336631759.0
1744741200,336476521.0
1744741500,336905498.0
1744741800,336884785.0
1744742100,336660548.0
1744742400,336855309.0
1744742700,336855196.0
1744743000,337744904.0
1744743300,337724650.0
1744743600,337840517.0
1744743900,337916862.0
1744744200,337790355.0
1744744500,337619809.0
1744744800,337441129.0
1744745100,337445853.0
1744745400,337278610.0
1744745700,337443799.0
1744746000,337431805.0
1744746300,337415467.0
1744746600,337241035.0
1744746900,337242605.0
1744747200,337791905.0
1744747500,337748242.0
1744747800,339300201.0
1744748100,339522946.0
1744748400,339742633.0
1744748700,339671689.0
1744749000,339943639.0
1744749300,339762096.0
1744749600,339896195.0
1744749900,340934525.0
1744750200,340404669.0
1744750500,340559019.0
1744750800,340467245.0
1744751100,339905037.0
1744751400,339503957.0
1744751700,339306863.0
1744752000,339066197.0
1744752300,338274258.0
1744752600,338155948.0
1744752900,338087101.0
1744753200,338563538.0
1744753500,337888926.0
1744753800,337711574.0
1744754100,337216651.0
1744754400,337332020.0
1744754700,337404400.0
1744755000,337219114.0
1744755300,337787596.0
1744755600,338068749.0
1744755900,338000653.0
1744756200,337639974.0
1744756500,337794194.0
1744756800,337868795.0
1744757100,337945738.0
1744757400,337743546.0
1744757700,337535902.0
1744758000,337632489.0
1744758300,337545143.0
1744758600,337403805.0
1744758900,336455789.0
1744759200,336535799.0
1744759500,336691025.0
1744759800,336510025.0
1744760100,336366691.0
1744760400,336978389.0
1744760700,336875395.0
1744761000,337543847.0
1744761300,337423031.0
