ts,oi
1780358700,157593444.0
1780359000,157445914.0
1780359300,157442375.0
1780359600,157384302.0
1780359900,157298021.0
1780360200,157269118.0
1780360500,157254413.0
1780360800,157251158.0
1780361100,157201776.0
1780361400,157024840.0
1780361700,157005984.0
1780362000,156996516.0
1780362300,156780685.0
1780362600,156831277.0
1780362900,156783058.0
1780363200,156744783.0
1780363500,156692981.0
1780363800,156696984.0
1780364100,156682442.0
1780364400,156688372.0
1780364700,156672544.0
1780365000,156733726.0
1780365300,156748035.0
1780365600,156927079.0
1780365900,156924738.0
1780366200,157391958.0
1780366500,157668966.0
1780366800,158416602.0
1780367100,158356127.0
1780367400,157096722.0
1780367700,157100783.0
1780368000,157087494.0
1780368300,157189282.0
1780368600,156884921.0
1780368900,156936151.0
1780369200,159615133.0
1780369500,159489723.0
1780369800,159563029.0
1780370100,159573352.0
1780370400,159629061.0
1780370700,159552949.0
1780371000,159509057.0
1780371300,159415897.0
1780371600,157899734.0
1780371900,157808089.0
1780372200,156920130.0
1780372500,156873777.0
1780372800,156851884.0
1780373100,156754278.0
1780373400,156846487.0
1780373700,156812400.0
1780374000,156818447.0
1780374300,156802789.0
1780374600,159701223.0
1780374900,159535978.0
1780375200,159633795.0
1780375500,159512935.0
1780375800,159333910.0
1780376100,159320668.0
1780376400,159386615.0
1780376700,159375803.0
1780377000,159339510.0
1780377300,159293437.0
1780377600,159148710.0
1780377900,159055680.0
1780378200,158926245.0
1780378500,158984810.0
1780378800,158919895.0
1780379100,158886429.0
1780379400,159174604.0
1780379700,159181851.0
1780380000,159501308.0
1780380300,159570699.0
1780380600,159601037.0
1780380900,159536673.0
1780381200,159589434.0
1780381500,159549496.0
1780381800,159447485.0
1780382100,158990635.0
1780382400,157443038.0
1780382700,156710971.0
1780383000,156702191.0
1780383300,156833977.0
1780383600,157343735.0
1780383900,157783273.0
1780384200,158234490.0
1780384500,158215135.0
1780384800,158162634.0
1780385100,158139020.0
1780385400,158275072.0
1780385700,158248797.0
1780386000,158219524.0
1780386300,158240097.0
1780386600,158161304.0
1780386900,158140715.0
