ts,oi
1764547500,228399016.0
1764547800,226796666.0
1764548100,226983220.0
1764548400,226773129.0
1764548700,226665147.0
1764549000,226788693.0
1764549300,227189802.0
1764549600,226818667.0
1764549900,227050553.0
1764550200,227326830.0
1764550500,226134152.0
1764550800,226963927.0
1764551100,227462692.0
1764551400,227571622.0
1764551700,227982512.0
1764552000,228368540.0
1764552300,228449524.0
1764552600,228858751.0
1764552900,229574069.0
1764553200,229725009.0
1764553500,229728829.0
1764553800,229804691.0
1764554100,229929723.0
1764554400,229976046.0
1764554700,230494194.0
1764555000,230577003.0
1764555300,230481624.0
1764555600,230593904.0
1764555900,231249825.0
1764556200,230657145.0
1764556500,230610223.0
1764556800,229998865.0
1764557100,230202168.0
1764557400,230052085.0
1764557700,230036831.0
1764558000,230109227.0
1764558300,230764590.0
1764558600,230646919.0
1764558900,230757170.0
1764559200,230479096.0
1764559500,230338331.0
1764559800,230478571.0
1764560100,230485774.0
1764560400,230539589.0
1764560700,230595129.0
1764561000,230603342.0
1764561300,231173031.0
1764561600,231353130.0
1764561900,231462782.0
1764562200,231431883.0
1764562500,231624577.0
1764562800,231682450.0
1764563100,232079820.0
1764563400,231951353.0
1764563700,231772587.0
1764564000,231616945.0
1764564300,231688889.0
1764564600,231739562.0
1764564900,231481881.0
1764565200,231568575.0
1764565500,231240893.0
1764565800,231262246.0
1764566100,231690853.0
1764566400,231641021.0
1764566700,231754907.0
1764567000,231622221.0
1764567300,231594012.0
1764567600,231582188.0
1764567900,231640681.0
1764568200,231624264.0
1764568500,231503851.0
1764568800,231518281.0
1764569100,231649439.0
1764569400,231612125.0
1764569700,231695912.0
1764570000,232164591.0
1764570300,231672775.0
1764570600,231667969.0
1764570900,231803540.0
1764571200,231849902.0
1764571500,231862413.0
1764571800,231401756.0
1764572100,231397858.0
1764572400,231594432.0
1764572700,232004191.0
1764573000,231917780.0
1764573300,231612007.0
1764573600,231862871.0
1764573900,231791887.0
1764574200,232794611.0
1764574500,232848940.0
1764574800,232706921.0
1764575100,232727849.0
1764575400,233151866.0
1764575700,233187369.0
1764576000,233219019.0
1764576300,233261533.0
1764576600,233368926.0
1764576900,233288166.0
1764577200,233172063.0
1764577500,233263066.0
1764577800,233219701.0
1764578100,233043377.0
1764578400,233030097.0
1764578700,233106786.0
1764579000,233079563.0
1764579300,233175382.0
1764579600,233058001.0
1764579900,233184996.0
1764580200,233162107.0
1764580500,233139297.0
1764580800,233070535.0
1764581100,232895169.0
1764581400,232853876.0
1764581700,232725235.0
1764582000,232718353.0
1764582300,232663928.0
1764582600,232532793.0
1764582900,232871779.0
1764583200,232866753.0
1764583500,232919565.0
1764583800,232770784.0
1764584100,232935720.0
1764584400,233456133.0
1764584700,233611105.0
1764585000,233575700.0
1764585300,233685265.0
1764585600,233748932.0
1764585900,233780514.0
1764586200,233637523.0
1764586500,233595680.0
1764586800,233573382.0
1764587100,233013459.0
1764587400,232863193.0
1764587700,232812201.0
1764588000,233111698.0
1764588300,232872625.0
1764588600,232529520.0
1764588900,232516652.0
1764589200,232380024.0
1764589500,232295330.0
1764589800,232273512.0
1764590100,232273620.0
1764590400,232303389.0
1764590700,231101026.0
1764591000,231022381.0
1764591300,231455161.0
1764591600,231342152.0
1764591900,231185548.0
1764592200,231158529.0
1764592500,231221453.0
1764592800,231177101.0
1764593100,230568579.0
1764593400,230495334.0
1764593700,230475594.0
1764594000,230516206.0
1764594300,230697372.0
1764594600,230801912.0
1764594900,230861569.0
1764595200,231011178.0
1764595500,228656768.0
1764595800,228123857.0
1764596100,228307047.0
1764596400,228443578.0
1764596700,228843223.0
1764597000,229026635.0
1764597300,228520797.0
1764597600,228496560.0
1764597900,228630203.0
1764598200,228809367.0
1764598500,228421210.0
1764598800,228380297.0
1764599100,228363955.0
1764599400,228385484.0
1764599700,228842261.0
1764600000,229000053.0
1764600300,228816855.0
1764600600,228608398.0
1764600900,228601716.0
1764601200,228623169.0
1764601500,228995742.0
1764601800,228940659.0
1764602100,228963654.0
1764602400,228707791.0
1764602700,228567688.0
1764603000,228404215.0
1764603300,228471315.0
1764603600,228323320.0
1764603900,228743329.0
1764604200,228723098.0
1764604500,228329965.0
1764604800,227740510.0
1764605100,227176364.0
1764605400,227542278.0
1764605700,227328134.0
1764606000,227063901.0
1764606300,227049954.0
1764606600,227067472.0
1764606900,227033265.0
1764607200,227114519.0
1764607500,227007857.0
1764607800,227017411.0
1764608100,227058697.0
1764608400,226944164.0
1764608700,226994335.0
1764609000,227105111.0
1764609300,227114231.0
1764609600,227432208.0
1764609900,227327946.0
1764610200,227405456.0
1764610500,227529829.0
1764610800,227620571.0
1764611100,227552619.0
1764611400,227692706.0
1764611700,227704936.0
1764612000,227726199.0
1764612300,227841564.0
1764612600,227811066.0
1764612900,227887273.0
1764613200,227827725.0
1764613500,227781616.0
1764613800,227825599.0
1764614100,227807206.0
1764614400,227814016.0
1764614700,227817078.0
1764615000,227830256.0
1764615300,227814778.0
1764615600,227775579.0
1764615900,227807226.0
1764616200,227823371.0
1764616500,227858393.0
1764616800,227839942.0
1764617100,227843683.0
1764617400,227875640.0
1764617700,227784933.0
1764618000,227703564.0
1764618300,227737558.0
1764618600,227731039.0
1764618900,227759199.0
1764619200,227805320.0
1764619500,227960456.0
1764619800,227999213.0
1764620100,227893975.0
1764620400,227213559.0
1764620700,226951677.0
1764621000,226963439.0
1764621300,226892825.0
1764621600,226882943.0
1764621900,226940317.0
1764622200,227064832.0
1764622500,227175742.0
1764622800,227266158.0
1764623100,227202824.0
1764623400,227296966.0
1764623700,227363829.0
1764624000,227366404.0
1764624300,227239415.0
1764624600,227329568.0
1764624900,227036315.0
1764625200,227083084.0
1764625500,227080622.0
1764625800,227150213.0
1764626100,227179233.0
1764626400,227155167.0
1764626700,226944221.0
1764627000,226776685.0
1764627300,226455247.0
1764627600,226492865.0
1764627900,226604531.0
1764628200,226020935.0
1764628500,225948385.0
1764628800,225890182.0
1764629100,225844465.0
1764629400,225930255.0
1764629700,225771952.0
1764630000,224801806.0
1764630300,224602699.0
1764630600,224577199.0
1764630900,224556093.0
1764631200,224631931.0
1764631500,224577056.0
1764631800,224535441.0
1764632100,224703517.0
1764632400,224651918.0
1764632700,224821345.0
1764633000,224824958.0
1764633300,224652908.0
1764633600,224443897.0
