ts,oi
1775001900,186115128.0
1775002200,186062684.0
1775002500,186044679.0
1775002800,185828029.0
1775003100,185768735.0
1775003400,185475681.0
1775003700,184844785.0
1775004000,184939092.0
1775004300,184905946.0
1775004600,184888250.0
1775004900,184841398.0
1775005200,184867858.0
1775005500,184149500.0
1775005800,184112673.0
1775006100,184087399.0
1775006400,184844534.0
1775006700,184917770.0
1775007000,184342785.0
1775007300,183949660.0
1775007600,183986286.0
1775007900,183776981.0
1775008200,183744726.0
1775008500,183778581.0
1775008800,183781206.0
1775009100,183166602.0
1775009400,183433301.0
1775009700,183543803.0
1775010000,183453355.0
1775010300,184161987.0
1775010600,183181223.0
1775010900,182143343.0
1775011200,181488478.0
1775011500,181475927.0
1775011800,181543707.0
1775012100,181607705.0
1775012400,181607470.0
1775012700,181926955.0
1775013000,181899012.0
1775013300,181870962.0
1775013600,181856188.0
1775013900,181882627.0
1775014200,181856429.0
1775014500,181855869.0
1775014800,181703770.0
1775015100,181758290.0
1775015400,181660867.0
1775015700,181655536.0
1775016000,181713200.0
1775016300,181737277.0
1775016600,181584343.0
1775016900,181489132.0
1775017200,181097968.0
1775017500,180992256.0
1775017800,180983889.0
1775018100,180981902.0
1775018400,180984780.0
1775018700,181018373.0
1775019000,181015642.0
1775019300,181075330.0
1775019600,181068608.0
1775019900,180898448.0
1775020200,180861125.0
1775020500,180741343.0
1775020800,180716559.0
1775021100,180714467.0
1775021400,180731105.0
1775021700,180731060.0
1775022000,180781178.0
1775022300,181008222.0
1775022600,181047015.0
1775022900,181040184.0
1775023200,181029345.0
1775023500,181067744.0
1775023800,181016643.0
1775024100,180944876.0
1775024400,180860917.0
1775024700,180806217.0
1775025000,180628740.0
1775025300,180663663.0
1775025600,181013810.0
1775025900,181082333.0
1775026200,181029604.0
1775026500,181090122.0
1775026800,181101414.0
1775027100,181205491.0
1775027400,181202442.0
1775027700,181343398.0
1775028000,181361818.0
1775028300,181092828.0
1775028600,181223881.0
1775028900,181226952.0
1775029200,181227798.0
1775029500,181327536.0
1775029800,181343323.0
1775030100,181288712.0
1775030400,181273146.0
1775030700,181625713.0
1775031000,181876728.0
1775031300,182195634.0
1775031600,182741121.0
1775031900,182928321.0
1775032200,182571799.0
1775032500,181780946.0
1775032800,181761464.0
1775033100,181921958.0
1775033400,181848014.0
1775033700,181782107.0
1775034000,181408036.0
