ts,oi
1785024000,261151600.0
1785024300,261128887.0
1785024600,261151778.0
1785024900,261137703.0
1785025200,261151370.0
1785025500,261222682.0
1785025800,261219961.0
1785026100,261256438.0
1785026400,261252061.0
1785026700,261257795.0
1785027000,261395670.0
1785027300,261401705.0
1785027600,261394303.0
1785027900,261381707.0
1785028200,261401564.0
1785028500,261425045.0
1785028800,261403479.0
1785029100,261401205.0
1785029400,261401028.0
1785029700,261293645.0
1785030000,261269995.0
1785030300,261311613.0
1785030600,261299928.0
1785030900,261322868.0
1785031200,261209466.0
1785031500,261003590.0
1785031800,260994981.0
1785032100,260987730.0
1785032400,260990412.0
1785032700,260859989.0
1785033000,260856708.0
1785033300,260857743.0
1785033600,260873879.0
1785033900,260859725.0
1785034200,260858700.0
1785034500,260906387.0
1785034800,260939030.0
1785035100,260931746.0
1785035400,260948326.0
1785035700,260963991.0
1785036000,260382960.0
1785036300,260407298.0
1785036600,260420434.0
1785036900,260212013.0
1785037200,260218777.0
1785037500,260204066.0
1785037800,260195987.0
1785038100,260199745.0
1785038400,260170765.0
1785038700,260176557.0
1785039000,260150386.0
1785039300,260171237.0
1785039600,259844349.0
1785039900,259865875.0
1785040200,259662417.0
1785040500,259590449.0
1785040800,259545846.0
1785041100,259541210.0
1785041400,259471258.0
1785041700,259512858.0
1785042000,259456207.0
1785042300,259477645.0
1785042600,259448712.0
1785042900,259396566.0
1785043200,259796659.0
1785043500,259845956.0
1785043800,259282218.0
1785044100,259632185.0
1785044400,259732208.0
1785044700,259711551.0
1785045000,260191174.0
1785045300,260114960.0
1785045600,259997334.0
1785045900,259988153.0
1785046200,259928374.0
1785046500,259913319.0
1785046800,259613220.0
1785047100,259633227.0
1785047400,259616584.0
1785047700,259599898.0
1785048000,259523004.0
1785048300,259500640.0
1785048600,259532744.0
1785048900,259988407.0
1785049200,259908122.0
1785049500,259967881.0
1785049800,259978467.0
1785050100,259786281.0
1785050400,259853746.0
1785050700,259863637.0
1785051000,259851826.0
1785051300,259754946.0
1785051600,259669920.0
1785051900,259677769.0
1785052200,259671633.0
1785052500,259668162.0
1785052800,259705937.0
1785053100,259638540.0
1785053400,259633856.0
1785053700,259582964.0
1785054000,259557605.0
1785054300,259483823.0
1785054600,259481201.0
1785054900,259510340.0
1785055200,259642673.0
1785055500,259687645.0
1785055800,259751181.0
1785056100,259858990.0
1785056400,259992160.0
1785056700,260104137.0
1785057000,260235236.0
1785057300,260299844.0
1785057600,260586634.0
1785057900,260586256.0
1785058200,260562467.0
1785058500,260440389.0
1785058800,260569111.0
1785059100,260772713.0
1785059400,260957224.0
1785059700,260951868.0
1785060000,260933099.0
1785060300,260994758.0
1785060600,260967752.0
1785060900,260971807.0
1785061200,260905787.0
1785061500,261081516.0
1785061800,261097312.0
1785062100,260996704.0
1785062400,260955683.0
1785062700,260959880.0
1785063000,260923955.0
1785063300,260875185.0
1785063600,260906146.0
1785063900,260874361.0
1785064200,260893552.0
1785064500,260549961.0
1785064800,261113259.0
1785065100,260915369.0
1785065400,260630953.0
1785065700,260543657.0
1785066000,260537462.0
1785066300,260476815.0
1785066600,260464965.0
1785066900,260476183.0
1785067200,260480484.0
1785067500,260449475.0
1785067800,260530134.0
1785068100,260558056.0
1785068400,260558556.0
1785068700,260526396.0
1785069000,260610105.0
1785069300,260488956.0
1785069600,260527013.0
1785069900,260611118.0
1785070200,260657683.0
1785070500,260685693.0
1785070800,260692536.0
1785071100,260739602.0
1785071400,260677666.0
1785071700,260678982.0
1785072000,260685486.0
1785072300,260689669.0
1785072600,260643360.0
1785072900,260703049.0
1785073200,260711032.0
1785073500,260746959.0
1785073800,260795316.0
1785074100,260769198.0
1785074400,260790242.0
1785074700,260825549.0
1785075000,260994386.0
1785075300,261199696.0
1785075600,261222537.0
1785075900,261222012.0
1785076200,260877884.0
1785076500,260827951.0
1785076800,260794463.0
1785077100,260765657.0
1785077400,260861793.0
1785077700,260852940.0
1785078000,260774480.0
1785078300,260813087.0
1785078600,260789734.0
1785078900,260727594.0
1785079200,260521586.0
1785079500,260490103.0
1785079800,260512706.0
1785080100,260482661.0
1785080400,260360396.0
1785080700,260297807.0
1785081000,260290321.0
1785081300,260299631.0
1785081600,260324999.0
1785081900,260267832.0
1785082200,260277863.0
1785082500,260268622.0
1785082800,260250334.0
1785083100,260238055.0
1785083400,260284640.0
1785083700,260248503.0
1785084000,260263822.0
1785084300,260271401.0
1785084600,260265166.0
1785084900,260270485.0
1785085200,260268964.0
1785085500,260224124.0
1785085800,260200781.0
1785086100,260194810.0
1785086400,260196042.0
1785086700,260185894.0
1785087000,260169669.0
1785087300,260186137.0
1785087600,260165690.0
1785087900,260198130.0
1785088200,260197360.0
1785088500,260169069.0
1785088800,260087120.0
1785089100,260036172.0
1785089400,260095586.0
1785089700,260087097.0
1785090000,260078742.0
1785090300,260078088.0
1785090600,260037743.0
1785090900,260040863.0
1785091200,260025879.0
1785091500,260023573.0
1785091800,260024478.0
1785092100,259682320.0
1785092400,259658971.0
1785092700,259641686.0
1785093000,259655526.0
1785093300,259711395.0
1785093600,259689378.0
1785093900,259665008.0
1785094200,259644311.0
1785094500,259605532.0
1785094800,259622068.0
1785095100,259677289.0
1785095400,259750082.0
1785095700,259745149.0
1785096000,259750919.0
1785096300,259853327.0
1785096600,259878449.0
1785096900,260013709.0
1785097200,260179829.0
1785097500,260296851.0
1785097800,260394854.0
1785098100,260526522.0
1785098400,260625792.0
1785098700,260625064.0
1785099000,260567017.0
1785099300,260492162.0
1785099600,260529686.0
1785099900,260328531.0
1785100200,260326100.0
1785100500,260216871.0
1785100800,260192500.0
1785101100,260180642.0
1785101400,260197130.0
1785101700,260190188.0
1785102000,260167957.0
1785102300,260142152.0
1785102600,260147363.0
1785102900,260066257.0
1785103200,259999463.0
1785103500,260001436.0
1785103800,259863022.0
1785104100,259785904.0
1785104400,259729814.0
1785104700,259636754.0
1785105000,259586195.0
1785105300,259572296.0
1785105600,259482593.0
1785105900,259468108.0
1785106200,259423225.0
1785106500,259410971.0
1785106800,259262383.0
1785107100,259206008.0
1785107400,259191428.0
1785107700,259144181.0
1785108000,259138529.0
1785108300,259241555.0
1785108600,259273058.0
1785108900,259224587.0
1785109200,259146639.0
1785109500,259171148.0
1785109800,259168358.0
1785110100,259178428.0
