1717513200000,69664.0,70500.0,69462.7,70447.9,743.31672733
1717516800000,70448.0,71000.0,70393.2,70803.3,864.07263461
1717520400000,70807.0,70838.8,70338.9,70565.6,278.81929647
1717524000000,70565.6,71071.9,70565.6,70707.5,476.73829993
1717527600000,70707.5,70736.0,70087.6,70435.9,654.00086222
1717531200000,70437.5,70549.1,70167.6,70401.2,297.38110375
1717534800000,70401.2,70631.0,70341.7,70619.0,137.67228849
1717538400000,70619.0,70742.8,70500.3,70566.2,174.97577349
1717542000000,70566.3,70615.2,70404.2,70532.3,255.14704319
1717545600000,70532.2,70893.3,70424.1,70772.6,376.57763836
1717549200000,70775.0,71306.1,70644.0,70967.2,530.8848519
1717552800000,70963.6,71146.9,70648.0,70839.7,369.29671503
1717556400000,70839.8,70996.7,70767.9,70956.0,239.11256179
1717560000000,70955.9,71255.0,70827.1,71179.2,482.73239914
1717563600000,71179.3,71207.7,70888.5,70991.9,280.8384203
1717567200000,70991.4,71148.2,70822.7,71115.0,310.28018958
1717570800000,71114.7,71371.3,71030.5,71200.7,375.43010899
1717574400000,71200.8,71243.1,70884.0,70937.0,175.80120031
1717578000000,70936.9,71031.3,70822.2,70900.0,174.71491508
1717581600000,70900.0,70927.8,70720.0,70800.5,122.0268145
1717585200000,70800.5,71097.9,70700.0,70967.2,127.20934467
1717588800000,70970.6,71120.1,70648.1,70938.6,288.12422203
1717592400000,70938.6,71175.0,70600.0,70722.4,394.44864772
1717596000000,70724.2,71063.9,70376.0,70863.9,909.51448683
1717599600000,70868.0,71717.9,70761.9,71567.3,609.58700036
1717603200000,71567.2,71754.7,71266.1,71312.8,325.18288085
1717606800000,71312.7,71717.0,71235.2,71631.6,267.57453502
1717610400000,71629.8,71744.9,70900.0,71100.4,401.30119557
1717614000000,71096.4,71420.0,70865.5,71286.4,599.91444316
1717617600000,71286.5,71368.0,71161.9,71197.4,250.64462474
1717621200000,71197.3,71219.9,71030.5,71149.0,72.47716154
1717624800000,71149.0,71279.9,71093.7,71143.9,58.3482223
1717628400000,71143.9,71293.7,70708.0,71112.0,254.65193327
1717632000000,71105.5,71189.8,70957.6,71021.6,89.90479452
1717635600000,71021.6,71187.5,70900.3,71126.6,86.79841994
1717639200000,71128.0,71241.1,71099.9,71160.9,96.80472979
1717642800000,71161.0,71188.2,71016.2,71049.2,82.86397501
1717646400000,71049.3,71111.3,70914.0,71052.7,92.44001313
1717650000000,71052.7,71084.2,70810.2,70901.3,140.34489659
1717653600000,70900.5,71038.8,70802.3,70895.2,162.30771983
1717657200000,70893.9,71067.9,70853.0,71020.4,101.21687665
1717660800000,71020.3,71039.6,70853.9,70899.9,144.04201198
1717664400000,70900.0,71140.6,70900.0,70977.0,210.39258692
1717668000000,70979.9,71010.4,70885.0,70988.0,105.97930381
1717671600000,70991.5,71188.0,70925.0,71162.7,123.34882678
1717675200000,71162.8,71450.0,71053.9,71189.9,265.44584873
1717678800000,71188.4,71540.0,71001.1,71118.7,313.04143282
1717682400000,71118.7,71517.0,71015.0,71456.0,338.20032134
1717686000000,71455.9,71651.5,71248.6,71302.2,262.5475082
1717689600000,71302.3,71382.5,70829.0,70943.9,430.23131726
1717693200000,70944.0,71228.2,70800.0,71107.1,259.63126894
1717696800000,71107.1,71164.9,70864.0,71076.4,81.23800719
1717700400000,71076.5,71083.2,70450.6,70478.8,402.82658333
1717704000000,70479.1,70744.0,70120.0,70723.1,343.90039405
1717707600000,70723.2,70859.5,70663.2,70738.4,81.86576443
1717711200000,70738.3,70888.8,70665.8,70888.8,144.55655381
1717714800000,70888.8,70948.4,70751.4,70791.4,85.22832477
1717718400000,70791.4,70882.8,70736.5,70878.9,83.34519682
1717722000000,70878.9,70911.6,70666.8,70837.8,106.45613144
1717725600000,70837.9,70873.2,70666.6,70825.1,95.9431577
1717729200000,70825.1,71027.3,70744.2,70995.9,160.30496974
1717732800000,70996.0,71263.1,70995.9,71216.1,233.94780403
1717736400000,71216.2,71450.0,71161.8,71300.0,233.88089929
1717740000000,71300.0,71359.4,71164.3,71273.4,96.1465251
1717743600000,71273.5,71310.8,71055.4,71104.0,328.1556586
1717747200000,71104.1,71198.6,71048.1,71116.4,148.19207601
1717750800000,71119.9,71321.3,71060.0,71301.8,462.83784296
1717754400000,71296.4,71437.2,71200.1,71376.4,120.39098891
1717758000000,71376.4,71720.0,71302.2,71717.3,417.22080656
1717761600000,71717.3,71997.0,70601.0,71225.9,2018.88437719
1717765200000,71227.9,71640.0,71046.5,71528.4,463.17800578
1717768800000,71526.3,71540.0,71168.8,71420.0,252.71142658
1717772400000,71420.0,71420.0,70851.2,71108.6,394.30067592
1717776000000,71108.6,71212.1,70778.2,70868.9,234.80966617
1717779600000,70869.8,70869.8,69775.3,69791.0,893.84017599
1717783200000,69791.0,69878.2,68300.0,69150.8,2516.43191952
1717786800000,69148.3,69450.0,68800.0,69256.0,759.70867994
1717790400000,69260.1,69322.0,68972.0,69308.5,385.8313749
1717794000000,69308.1,69384.4,69200.1,69240.7,87.68560073
1717797600000,69240.7,69536.4,69180.7,69500.3,116.22071985
1717801200000,69500.2,69500.2,69306.6,69348.0,61.2670401
1717804800000,69348.0,69482.6,69289.0,69396.0,173.80779111
1717808400000,69393.5,69472.7,69292.3,69466.5,85.22344674
1717812000000,69466.6,69466.6,69380.0,69426.2,103.75145638
1717815600000,69426.2,69529.9,69407.1,69422.5,108.19915668
1717819200000,69422.6,69461.8,69275.0,69308.0,54.75266184
1717822800000,69308.0,69345.2,69228.1,69312.2,76.42991054
1717826400000,69312.2,69417.4,69286.8,69336.8,55.2911607
1717830000000,69336.9,69589.6,69336.8,69589.5,216.19816073
1717833600000,69589.6,69589.6,69372.2,69429.9,101.29240955
1717837200000,69429.9,69492.0,69369.0,69440.2,79.71682465
1717840800000,69440.2,69500.0,69350.1,69455.8,73.86026321
1717844400000,69455.9,69523.0,69308.6,69365.9,140.628883
1717848000000,69364.2,69436.3,69270.0,69348.3,92.94592447
1717851600000,69348.3,69428.0,69136.4,69421.4,202.61391775
1717855200000,69423.4,69470.2,69305.9,69463.6,98.08965789
1717858800000,69463.7,69497.1,69406.5,69420.8,77.74298581
1717862400000,69420.9,69473.0,69297.2,69385.1,262.35387679
1717866000000,69385.1,69470.8,69335.1,69443.6,101.1781893
1717869600000,69443.7,69504.2,69398.6,69453.5,474.68763971
1717873200000,69454.2,69495.3,69418.5,69452.6,43.09279742
1717876800000,69452.7,69475.0,69308.2,69361.5,40.83684203
1717880400000,69361.5,69450.1,69312.0,69399.1,130.74029507
1717884000000,69399.1,69413.7,69281.2,69335.6,56.20888097
1717887600000,69335.6,69375.1,69288.4,69311.5,88.1595286
1717891200000,69311.5,69332.2,69241.6,69277.7,44.6091055
1717894800000,69277.8,69351.4,69228.2,69282.8,35.42630568
1717898400000,69282.9,69304.0,69155.9,69173.5,59.90193866
1717902000000,69173.5,69300.0,69134.0,69261.8,51.2896178
1717905600000,69261.8,69314.3,69245.2,69308.6,23.82315315
1717909200000,69308.7,69373.8,69234.6,69300.9,31.52548921
1717912800000,69300.9,69400.0,69288.0,69389.9,45.28635493
1717916400000,69389.9,69435.1,69285.5,69304.8,88.05199437
1717920000000,69304.9,69366.2,69285.8,69357.8,43.06802915
1717923600000,69357.9,69404.2,69338.6,69365.0,37.71076808
1717927200000,69365.0,69378.3,69324.9,69351.3,23.73760368
1717930800000,69351.4,69396.0,69327.6,69368.8,41.60083443
1717934400000,69368.9,69773.2,69356.5,69697.9,164.31429678
1717938000000,69700.0,69775.0,69253.0,69453.3,158.36049586
1717941600000,69453.3,69565.2,69264.7,69489.0,98.71077507
1717945200000,69489.0,69584.0,69425.1,69508.5,117.86435643
1717948800000,69508.6,69640.4,69493.8,69614.9,180.31754567
1717952400000,69615.0,69698.4,69563.4,69657.1,56.49491456
1717956000000,69657.0,69850.0,69604.4,69741.0,70.96807351
1717959600000,69740.9,69846.3,69645.0,69707.2,91.5396505
1717963200000,69707.3,69730.5,69591.5,69684.8,53.27084707
1717966800000,69684.9,69818.0,69605.9,69744.3,48.84577639
1717970400000,69744.3,69788.3,69617.9,69633.6,47.62534951
1717974000000,69636.3,69685.5,69593.5,69641.8,25.45374829
1717977600000,69641.8,69652.9,69413.8,69563.9,67.69014842
1717981200000,69563.9,69677.6,69512.0,69619.7,88.30002966
1717984800000,69619.7,69798.9,69600.0,69708.2,101.55470987
1717988400000,69708.2,69775.9,69572.9,69613.7,90.10727657
1717992000000,69613.8,69701.4,69507.8,69672.5,210.23700883
1717995600000,69672.5,69672.5,69526.6,69564.7,45.39856964
1717999200000,69564.8,69612.2,69331.1,69428.7,154.40553202
1718002800000,69428.8,69509.1,69203.5,69292.0,139.32016099
1718006400000,69292.6,69497.1,69279.8,69393.6,82.80434924
1718010000000,69392.9,69473.0,69156.1,69448.3,182.96838115
1718013600000,69448.2,69477.1,69351.5,69436.2,69.93477697
1718017200000,69436.3,69560.0,69333.0,69472.0,122.6448879
1718020800000,69472.1,69520.0,69326.4,69366.7,57.22389328
1718024400000,69366.7,69516.0,69216.7,69414.8,168.28508084
1718028000000,69414.8,69675.8,69296.5,69670.9,238.06141455
1718031600000,69671.0,70186.2,69606.0,70058.6,507.46465043
1718035200000,70058.6,70105.1,69720.1,69973.8,190.69348177
1718038800000,69973.8,70060.0,69755.0,70031.9,133.62403741
1718042400000,70032.0,70120.0,69725.4,69850.7,158.21540843
1718046000000,69850.8,69850.8,69384.6,69496.3,210.03790309
1718049600000,69496.3,69684.8,69333.0,69620.6,212.25768771
1718053200000,69620.6,69685.3,69526.6,69579.0,47.37440971
1718056800000,69579.0,69591.1,69415.3,69495.6,53.70526757
1718060400000,69495.7,69574.7,69399.9,69545.0,397.32052784
1718064000000,69545.0,69583.5,69400.0,69416.5,115.40186994
1718067600000,69416.6,69523.5,68395.0,68712.1,1630.32310336
1718071200000,68712.0,68931.6,67891.0,68262.6,1527.91344845
1718074800000,68262.7,68484.7,68168.1,68464.8,358.95566649
1718078400000,68464.8,68464.8,67618.2,68037.5,1508.23974491
1718082000000,68037.5,68104.6,67658.0,67900.1,410.03272336
1718085600000,67900.1,67979.6,67300.9,67730.0,785.65482763
1718089200000,67716.0,67849.4,67528.0,67568.9,649.2410503
1718092800000,67576.2,67647.3,67278.8,67518.2,321.49728011
1718096400000,67518.2,67661.7,66870.1,67092.7,619.90427362
1718100000000,67092.4,67286.6,66728.7,66961.3,445.25813468
1718103600000,66961.1,67113.6,66764.1,66901.7,312.4959214
1718107200000,66902.5,67189.4,66800.0,67021.8,325.33151419
1718110800000,67028.2,67280.0,66520.0,66818.7,555.94141644
1718114400000,66812.0,67095.9,66771.9,66846.2,243.56703459
1718118000000,66846.1,67060.2,66000.0,66230.3,1430.22477136
1718121600000,66230.2,66737.7,66153.9,66484.0,601.41671286
1718125200000,66484.0,66800.0,66169.6,66765.9,340.44946688
1718128800000,66762.4,67232.0,66633.1,67119.3,256.19458943
1718132400000,67119.4,67585.0,67062.1,67400.1,277.93952698
