2026-08-29 08:30:07 UTC,MINA,1.25e-05,10.95,0.063665,1354901.0
2026-08-29 08:30:07 UTC,POLYX,1.25e-05,10.95,0.034809,77844.0
2026-08-29 08:30:07 UTC,GAS,-4.828e-05,-42.29,1.2995,72384.0
2026-08-29 08:30:07 UTC,PENDLE,1.25e-05,10.95,1.6908,7612462.0
2026-08-29 08:30:07 UTC,STG,0.0,0.0,0.15387,0.0
2026-08-29 08:30:07 UTC,FET,1.25e-05,10.95,0.14701,5594360.0
2026-08-29 08:30:07 UTC,STRAX,0.0,0.0,1.5829,0.0
2026-08-29 08:30:07 UTC,NEAR,1.25e-05,10.95,1.7896,81989693.0
2026-08-29 08:30:07 UTC,MEME,1.25e-05,10.95,0.000531,418244.0
2026-08-29 08:30:07 UTC,ORDI,1.25e-05,10.95,3.9932,396260.0
2026-08-29 08:30:07 UTC,BADGER,0.0,0.0,0.88823,0.0
2026-08-29 08:30:07 UTC,NEO,1.25e-05,10.95,2.116,217887.0
2026-08-29 08:30:07 UTC,ZEN,1.25e-05,10.95,4.9104,755159.0
2026-08-29 08:30:07 UTC,FIL,-8.111e-05,-71.05,0.67889,2557900.0
2026-08-29 08:30:07 UTC,PYTH,1.25e-05,10.95,0.046744,1544517.0
2026-08-29 08:30:07 UTC,SUSHI,1.25e-05,10.95,0.18813,297353.0
2026-08-29 08:30:07 UTC,ILV,0.0,0.0,12.118,0.0
2026-08-29 08:30:07 UTC,IMX,1.25e-05,10.95,0.1271,2754391.0
2026-08-29 08:30:07 UTC,kBONK,1.25e-05,10.95,0.002977,6637929.0
2026-08-29 08:30:07 UTC,GMT,1.25e-05,10.95,0.006868,133791.0
2026-08-29 08:30:07 UTC,SUPER,1.25e-05,10.95,0.111649,214388.0
2026-08-29 08:30:07 UTC,USTC,0.0,0.0,0.007534,0.0
2026-08-29 08:30:07 UTC,NFTI,0.0,0.0,6.5609,0.0
2026-08-29 08:30:07 UTC,JUP,1.25e-05,10.95,0.21808,9749911.0
2026-08-29 08:30:07 UTC,kLUNC,1.25e-05,10.95,0.052256,277717.0
2026-08-29 08:30:07 UTC,RSR,1.25e-05,10.95,0.001406,150478.0
2026-08-29 08:30:07 UTC,GALA,1.25e-05,10.95,0.001739,299574.0
2026-08-29 08:30:07 UTC,JTO,1.25e-05,10.95,0.48742,10209539.0
2026-08-29 08:30:07 UTC,NTRN,0.0,0.0,0.1238,0.0
2026-08-29 08:30:07 UTC,ACE,6.9e-06,6.04,0.1966,620082.0
2026-08-29 08:30:07 UTC,MAV,0.0,0.0,0.015456,0.0
2026-08-29 08:30:07 UTC,WIF,1.25e-05,10.95,0.19995,4979404.0
2026-08-29 08:30:07 UTC,CAKE,1.25e-05,10.95,1.7101,1337408.0
2026-08-29 08:30:07 UTC,PEOPLE,1.25e-05,10.95,0.008295,1695898.0
2026-08-29 08:30:07 UTC,ENS,1.25e-05,10.95,5.5075,2313217.0
2026-08-29 08:30:07 UTC,ETC,-4.258e-05,-37.3,7.4721,1687403.0
2026-08-29 08:30:07 UTC,XAI,1.25e-05,10.95,0.00748,307933.0
2026-08-29 08:30:07 UTC,MANTA,1.25e-05,10.95,0.05917,187043.0
2026-08-29 08:30:07 UTC,UMA,1.25e-05,10.95,0.36409,316584.0
2026-08-29 08:30:07 UTC,ONDO,1.25e-05,10.95,0.348763,23991603.0
2026-08-29 08:30:07 UTC,ALT,1.25e-05,10.95,0.006253,762895.0
2026-08-29 08:30:07 UTC,ZETA,1.25e-05,10.95,0.03427,1139265.0
2026-08-29 08:30:07 UTC,DYM,1.25e-05,10.95,0.01503,293173.0
2026-08-29 08:30:07 UTC,MAVIA,0.0,0.0,0.03725,0.0
2026-08-29 08:30:07 UTC,W,1.25e-05,10.95,0.00911,1272122.0
2026-08-29 08:30:07 UTC,PANDORA,0.0,0.0,3026.3,0.0
2026-08-29 08:30:07 UTC,STRK,1.25e-05,10.95,0.02441,2800484.0
2026-08-29 08:30:07 UTC,PIXEL,0.0,0.0,0.024027,0.0
2026-08-29 08:30:07 UTC,AI,0.0,0.0,0.12555,0.0
2026-08-29 08:30:07 UTC,TAO,1.25e-05,10.95,232.32,47197712.0
2026-08-29 08:30:07 UTC,AR,1.25e-05,10.95,2.0632,1312277.0
2026-08-29 08:30:07 UTC,MYRO,0.0,0.0,0.015813,0.0
2026-08-29 08:30:07 UTC,kFLOKI,1.25e-05,10.95,0.025305,378900.0
2026-08-29 08:30:07 UTC,BOME,1.25e-05,10.95,0.001,3758531.0
