ts,pair,us_sym,chain_mid,us_price,dev_bps,us_ts,vol24h
2026-08-09T15:01:47+00:00,MCDX/USDT,MCD,276.8,274.4800109863281,84.7,08-07 00:00,4603
2026-08-09T15:01:47+00:00,AVGOX/USDT,AVGO,431.04,427.760009765625,76.7,08-07 00:00,1601
2026-08-09T15:01:47+00:00,SPYX/USDT,SPY,779.12,773.260009765625,75.8,08-07 00:00,50141
2026-08-09T15:01:47+00:00,TSLAX/USDT,TSLA,330.88,328.5799865722656,69.8,08-07 00:00,38677
2026-08-09T15:01:47+00:00,QQQX/USDT,QQQ,726.5,723.030029296875,48.0,08-07 00:00,11376
2026-08-09T15:01:47+00:00,NVDAX/USDT,NVDA,224.92,223.9600067138672,42.6,08-07 00:00,29687
2026-08-09T15:01:47+00:00,AMZNX/USDT,AMZN,275.37,274.4800109863281,32.2,08-07 00:00,5891
2026-08-09T15:30:54+00:00,MSTRX/USDT,MSTR,103.13,100.01000213623047,312.5,08-07 00:00,23713
2026-08-09T15:30:54+00:00,COINX/USDT,COIN,155.51,153.60000610351562,124.7,08-07 00:00,22987
2026-08-09T15:30:54+00:00,GOOGLX/USDT,GOOGL,358.2,354.29998779296875,109.9,08-07 00:00,44463
2026-08-09T15:30:54+00:00,MCDX/USDT,MCD,276.8,274.4800109863281,84.7,08-07 00:00,4929
2026-08-09T15:30:54+00:00,AVGOX/USDT,AVGO,431.08,427.760009765625,77.5,08-07 00:00,1563
2026-08-09T15:30:54+00:00,TSLAX/USDT,TSLA,331.05,328.5799865722656,75.3,08-07 00:00,38114
2026-08-09T15:30:54+00:00,SPYX/USDT,SPY,778.93,773.260009765625,73.3,08-07 00:00,52186
2026-08-09T15:30:54+00:00,QQQX/USDT,QQQ,726.38,723.030029296875,46.3,08-07 00:00,11250
2026-08-09T15:30:54+00:00,NVDAX/USDT,NVDA,225.0,223.9600067138672,46.2,08-07 00:00,31129
2026-08-09T15:30:54+00:00,AMZNX/USDT,AMZN,275.39,274.4800109863281,33.3,08-07 00:00,5965
2026-08-09T16:00:57+00:00,MSTRX/USDT,MSTR,103.31,100.01000213623047,329.5,08-07 00:00,23829
2026-08-09T16:00:57+00:00,COINX/USDT,COIN,155.77,153.60000610351562,141.3,08-07 00:00,17938
2026-08-09T16:00:57+00:00,GOOGLX/USDT,GOOGL,358.35,354.29998779296875,114.2,08-07 00:00,43993
2026-08-09T16:00:57+00:00,TSLAX/USDT,TSLA,331.12,328.5799865722656,77.2,08-07 00:00,38192
2026-08-09T16:00:57+00:00,SPYX/USDT,SPY,779.06,773.260009765625,75.0,08-07 00:00,52265
2026-08-09T16:00:57+00:00,NVDAX/USDT,NVDA,225.06,223.9600067138672,48.9,08-07 00:00,31460
2026-08-09T16:00:57+00:00,QQQX/USDT,QQQ,726.56,723.030029296875,48.8,08-07 00:00,11411
2026-08-09T16:00:57+00:00,AVGOX/USDT,AVGO,429.68,427.760009765625,45.0,08-07 00:00,1480
2026-08-09T16:00:57+00:00,MCDX/USDT,MCD,275.64,274.4800109863281,42.3,08-07 00:00,4908
2026-08-09T16:00:57+00:00,AMZNX/USDT,AMZN,275.33,274.4800109863281,31.1,08-07 00:00,5626
2026-08-09T16:31:02+00:00,MSTRX/USDT,MSTR,103.25,100.01000213623047,324.5,08-07 00:00,23937
2026-08-09T16:31:02+00:00,COINX/USDT,COIN,155.75,153.60000610351562,139.6,08-07 00:00,18927
2026-08-09T16:31:02+00:00,GOOGLX/USDT,GOOGL,358.47,354.29998779296875,117.6,08-07 00:00,43703
2026-08-09T16:31:02+00:00,TSLAX/USDT,TSLA,331.42,328.5799865722656,86.4,08-07 00:00,39289
2026-08-09T16:31:02+00:00,SPYX/USDT,SPY,779.12,773.260009765625,75.8,08-07 00:00,52358
2026-08-09T16:31:02+00:00,MCDX/USDT,MCD,276.15,274.4800109863281,61.0,08-07 00:00,4679
2026-08-09T16:31:02+00:00,QQQX/USDT,QQQ,726.65,723.030029296875,50.1,08-07 00:00,11094
2026-08-09T16:31:02+00:00,NVDAX/USDT,NVDA,225.06,223.9600067138672,48.9,08-07 00:00,30806
2026-08-09T16:31:02+00:00,AMZNX/USDT,AMZN,275.44,274.4800109863281,35.0,08-07 00:00,5904
2026-08-09T17:01:07+00:00,MSTRX/USDT,MSTR,103.33,100.01000213623047,331.5,08-07 00:00,23272
2026-08-09T17:01:07+00:00,COINX/USDT,COIN,155.68,153.60000610351562,135.4,08-07 00:00,18831
2026-08-09T17:01:07+00:00,GOOGLX/USDT,GOOGL,358.96,354.29998779296875,131.4,08-07 00:00,44744
2026-08-09T17:01:07+00:00,TSLAX/USDT,TSLA,331.5,328.5799865722656,88.9,08-07 00:00,36666
2026-08-09T17:01:07+00:00,SPYX/USDT,SPY,779.19,773.260009765625,76.8,08-07 00:00,52012
2026-08-09T17:01:07+00:00,NVDAX/USDT,NVDA,225.19,223.9600067138672,54.7,08-07 00:00,29934
2026-08-09T17:01:07+00:00,QQQX/USDT,QQQ,726.61,723.030029296875,49.5,08-07 00:00,11014
2026-08-09T17:01:07+00:00,MCDX/USDT,MCD,275.78,274.4800109863281,47.5,08-07 00:00,4226
2026-08-09T17:01:07+00:00,AMZNX/USDT,AMZN,275.46,274.4800109863281,35.7,08-07 00:00,6062
2026-08-09T17:31:09+00:00,MSTRX/USDT,MSTR,103.46,100.01000213623047,345.0,08-07 00:00,24376
2026-08-09T17:31:09+00:00,GOOGLX/USDT,GOOGL,358.38,354.29998779296875,115.2,08-07 00:00,44850
2026-08-09T17:31:09+00:00,COINX/USDT,COIN,155.16,153.60000610351562,101.9,08-07 00:00,18845
2026-08-09T17:31:09+00:00,TSLAX/USDT,TSLA,331.41,328.5799865722656,86.3,08-07 00:00,36185
2026-08-09T17:31:09+00:00,SPYX/USDT,SPY,779.01,773.260009765625,74.4,08-07 00:00,52031
2026-08-09T17:31:09+00:00,MCDX/USDT,MCD,276.19,274.4800109863281,62.1,08-07 00:00,4241
2026-08-09T17:31:09+00:00,NVDAX/USDT,NVDA,225.09,223.9600067138672,50.5,08-07 00:00,32911
2026-08-09T17:31:09+00:00,QQQX/USDT,QQQ,726.29,723.030029296875,45.1,08-07 00:00,10614
2026-08-09T17:31:09+00:00,AVGOX/USDT,AVGO,429.32,427.760009765625,36.5,08-07 00:00,1303
2026-08-09T17:31:09+00:00,AMZNX/USDT,AMZN,275.39,274.4800109863281,33.2,08-07 00:00,6045
2026-08-09T18:00:45+00:00,MSTRX/USDT,MSTR,103.26,100.01000213623047,325.0,08-07 00:00,24936
2026-08-09T18:00:45+00:00,GOOGLX/USDT,GOOGL,358.79,354.29998779296875,126.7,08-07 00:00,44750
2026-08-09T18:00:45+00:00,COINX/USDT,COIN,155.28,153.60000610351562,109.4,08-07 00:00,18160
2026-08-09T18:00:45+00:00,AVGOX/USDT,AVGO,431.69,427.760009765625,91.8,08-07 00:00,1225
2026-08-09T18:00:45+00:00,TSLAX/USDT,TSLA,331.45,328.5799865722656,87.3,08-07 00:00,35963
2026-08-09T18:00:45+00:00,MCDX/USDT,MCD,276.77,274.4800109863281,83.6,08-07 00:00,4014
2026-08-09T18:00:45+00:00,SPYX/USDT,SPY,779.1,773.260009765625,75.5,08-07 00:00,49532
2026-08-09T18:00:45+00:00,NVDAX/USDT,NVDA,225.24,223.9600067138672,56.9,08-07 00:00,36683
2026-08-09T18:00:45+00:00,QQQX/USDT,QQQ,726.68,723.030029296875,50.5,08-07 00:00,9567
2026-08-09T18:00:45+00:00,AMZNX/USDT,AMZN,275.41,274.4800109863281,33.9,08-07 00:00,5998
2026-08-09T18:30:23+00:00,MSTRX/USDT,MSTR,103.25,100.01000213623047,324.0,08-07 00:00,24687
2026-08-09T18:30:23+00:00,GOOGLX/USDT,GOOGL,358.79,354.29998779296875,126.7,08-07 00:00,44484
2026-08-09T18:30:23+00:00,COINX/USDT,COIN,155.43,153.60000610351562,118.8,08-07 00:00,15970
2026-08-09T18:30:23+00:00,TSLAX/USDT,TSLA,331.74,328.5799865722656,96.2,08-07 00:00,35684
2026-08-09T18:30:23+00:00,AVGOX/USDT,AVGO,431.56,427.760009765625,88.7,08-07 00:00,1225
2026-08-09T18:30:23+00:00,SPYX/USDT,SPY,779.86,773.260009765625,85.4,08-07 00:00,51029
2026-08-09T18:30:23+00:00,NVDAX/USDT,NVDA,225.58,223.9600067138672,72.3,08-07 00:00,41139
2026-08-09T18:30:23+00:00,QQQX/USDT,QQQ,727.06,723.030029296875,55.7,08-07 00:00,9906
2026-08-09T18:30:23+00:00,AMZNX/USDT,AMZN,275.72,274.4800109863281,45.0,08-07 00:00,5852
2026-08-09T19:00:32+00:00,MSTRX/USDT,MSTR,103.17,100.01000213623047,316.5,08-07 00:00,24627
2026-08-09T19:00:32+00:00,GOOGLX/USDT,GOOGL,359.23,354.29998779296875,139.1,08-07 00:00,44116
2026-08-09T19:00:32+00:00,COINX/USDT,COIN,155.49,153.60000610351562,122.7,08-07 00:00,15574
2026-08-09T19:00:32+00:00,TSLAX/USDT,TSLA,331.91,328.5799865722656,101.5,08-07 00:00,34093
2026-08-09T19:00:32+00:00,AVGOX/USDT,AVGO,431.59,427.760009765625,89.4,08-07 00:00,1225
2026-08-09T19:00:32+00:00,SPYX/USDT,SPY,779.72,773.260009765625,83.6,08-07 00:00,51539
2026-08-09T19:00:32+00:00,NVDAX/USDT,NVDA,225.62,223.9600067138672,74.3,08-07 00:00,41243
2026-08-09T19:00:32+00:00,QQQX/USDT,QQQ,727.11,723.030029296875,56.4,08-07 00:00,9915
2026-08-09T19:00:32+00:00,AMZNX/USDT,AMZN,275.89,274.4800109863281,51.6,08-07 00:00,5897
2026-08-09T19:30:34+00:00,MSTRX/USDT,MSTR,103.13,100.01000213623047,312.0,08-07 00:00,24685
2026-08-09T19:30:34+00:00,GOOGLX/USDT,GOOGL,359.38,354.29998779296875,143.5,08-07 00:00,43938
2026-08-09T19:30:34+00:00,COINX/USDT,COIN,155.44,153.60000610351562,120.1,08-07 00:00,15271
2026-08-09T19:30:34+00:00,TSLAX/USDT,TSLA,331.83,328.5799865722656,98.8,08-07 00:00,32400
2026-08-09T19:30:34+00:00,SPYX/USDT,SPY,779.96,773.260009765625,86.7,08-07 00:00,51647
2026-08-09T19:30:34+00:00,NVDAX/USDT,NVDA,225.65,223.9600067138672,75.5,08-07 00:00,40898
2026-08-09T19:30:34+00:00,QQQX/USDT,QQQ,727.0,723.030029296875,54.8,08-07 00:00,10119
2026-08-09T19:30:34+00:00,AMZNX/USDT,AMZN,275.75,274.4800109863281,46.3,08-07 00:00,5668
2026-08-09T20:00:49+00:00,MSTRX/USDT,MSTR,103.12,100.01000213623047,311.5,08-07 00:00,24894
2026-08-09T20:00:49+00:00,GOOGLX/USDT,GOOGL,359.36,354.29998779296875,142.7,08-07 00:00,53948
2026-08-09T20:00:49+00:00,COINX/USDT,COIN,155.42,153.60000610351562,118.2,08-07 00:00,15288
2026-08-09T20:00:49+00:00,TSLAX/USDT,TSLA,331.93,328.5799865722656,101.8,08-07 00:00,31841
2026-08-09T20:00:49+00:00,SPYX/USDT,SPY,779.89,773.260009765625,85.8,08-07 00:00,50947
2026-08-09T20:00:49+00:00,AVGOX/USDT,AVGO,431.29,427.760009765625,82.5,08-07 00:00,1223
2026-08-09T20:00:49+00:00,NVDAX/USDT,NVDA,225.64,223.9600067138672,75.2,08-07 00:00,40661
2026-08-09T20:00:49+00:00,QQQX/USDT,QQQ,727.0,723.030029296875,54.8,08-07 00:00,9680
2026-08-09T20:00:49+00:00,AMZNX/USDT,AMZN,275.7,274.4800109863281,44.4,08-07 00:00,5652
2026-08-09T20:30:42+00:00,MSTRX/USDT,MSTR,102.98,100.01000213623047,297.5,08-07 00:00,25327
2026-08-09T20:30:42+00:00,GOOGLX/USDT,GOOGL,359.54,354.29998779296875,148.0,08-07 00:00,53908
2026-08-09T20:30:42+00:00,COINX/USDT,COIN,155.21,153.60000610351562,105.1,08-07 00:00,15186
2026-08-09T20:30:42+00:00,TSLAX/USDT,TSLA,331.76,328.5799865722656,96.8,08-07 00:00,31634
2026-08-09T20:30:42+00:00,SPYX/USDT,SPY,779.48,773.260009765625,80.5,08-07 00:00,51078
2026-08-09T20:30:42+00:00,NVDAX/USDT,NVDA,225.66,223.9600067138672,75.7,08-07 00:00,40652
2026-08-09T20:30:42+00:00,AVGOX/USDT,AVGO,430.85,427.760009765625,72.1,08-07 00:00,1223
2026-08-09T20:30:42+00:00,QQQX/USDT,QQQ,726.7,723.030029296875,50.8,08-07 00:00,10277
2026-08-09T21:30:53+00:00,MSTRX/USDT,MSTR,103.0,100.01000213623047,299.0,08-07 00:00,25497
2026-08-09T21:30:53+00:00,GOOGLX/USDT,GOOGL,359.56,354.29998779296875,148.5,08-07 00:00,53852
2026-08-09T21:30:53+00:00,COINX/USDT,COIN,155.31,153.60000610351562,111.0,08-07 00:00,15059
2026-08-09T21:30:53+00:00,TSLAX/USDT,TSLA,332.09,328.5799865722656,106.8,08-07 00:00,30522
2026-08-09T21:30:53+00:00,MCDX/USDT,MCD,276.77,274.4800109863281,83.6,08-07 00:00,4391
2026-08-09T21:30:53+00:00,SPYX/USDT,SPY,779.59,773.260009765625,81.8,08-07 00:00,51190
2026-08-09T21:30:53+00:00,NVDAX/USDT,NVDA,225.67,223.9600067138672,76.1,08-07 00:00,27508
2026-08-09T21:30:53+00:00,QQQX/USDT,QQQ,726.41,723.030029296875,46.8,08-07 00:00,10010
2026-08-09T21:30:53+00:00,AVGOX/USDT,AVGO,429.62,427.760009765625,43.6,08-07 00:00,1211
2026-08-09T21:30:53+00:00,AMZNX/USDT,AMZN,275.61,274.4800109863281,41.2,08-07 00:00,5895
2026-08-09T22:00:58+00:00,MSTRX/USDT,MSTR,103.18,100.01000213623047,317.0,08-07 00:00,25628
2026-08-09T22:00:58+00:00,GOOGLX/USDT,GOOGL,358.86,354.29998779296875,128.6,08-07 00:00,54427
2026-08-09T22:00:58+00:00,COINX/USDT,COIN,155.26,153.60000610351562,108.4,08-07 00:00,11712
2026-08-09T22:00:58+00:00,TSLAX/USDT,TSLA,331.77,328.5799865722656,97.2,08-07 00:00,31412
2026-08-09T22:00:58+00:00,NVDAX/USDT,NVDA,225.82,223.9600067138672,83.3,08-07 00:00,27735
2026-08-09T22:00:58+00:00,AVGOX/USDT,AVGO,430.41,427.760009765625,62.0,08-07 00:00,1394
2026-08-09T22:00:58+00:00,SPYX/USDT,SPY,777.34,773.260009765625,52.7,08-07 00:00,72421
2026-08-09T22:00:58+00:00,MCDX/USDT,MCD,275.85,274.4800109863281,49.7,08-07 00:00,4400
2026-08-09T22:00:58+00:00,QQQX/USDT,QQQ,725.61,723.030029296875,35.6,08-07 00:00,31467
2026-08-09T22:31:02+00:00,MSTRX/USDT,MSTR,102.98,100.01000213623047,297.5,08-07 00:00,26066
2026-08-09T22:31:02+00:00,GOOGLX/USDT,GOOGL,358.44,354.29998779296875,117.0,08-07 00:00,54949
2026-08-09T22:31:02+00:00,COINX/USDT,COIN,155.28,153.60000610351562,109.4,08-07 00:00,10551
2026-08-09T22:31:02+00:00,MCDX/USDT,MCD,276.41,274.4800109863281,70.5,08-07 00:00,4332
2026-08-09T22:31:02+00:00,TSLAX/USDT,TSLA,330.8,328.5799865722656,67.6,08-07 00:00,32466
2026-08-09T22:31:02+00:00,NVDAX/USDT,NVDA,225.45,223.9600067138672,66.8,08-07 00:00,26713
2026-08-09T22:31:02+00:00,SPYX/USDT,SPY,776.26,773.260009765625,38.8,08-07 00:00,75026
2026-08-09T23:01:08+00:00,MSTRX/USDT,MSTR,102.5,100.01000213623047,248.5,08-07 00:00,25778
2026-08-09T23:01:08+00:00,MCDX/USDT,MCD,277.73,274.4800109863281,118.2,08-07 00:00,4351
2026-08-09T23:01:08+00:00,GOOGLX/USDT,GOOGL,357.46,354.29998779296875,89.0,08-07 00:00,55162
2026-08-09T23:01:08+00:00,COINX/USDT,COIN,154.78,153.60000610351562,76.8,08-07 00:00,10554
2026-08-09T23:01:08+00:00,TSLAX/USDT,TSLA,330.32,328.5799865722656,53.0,08-07 00:00,33005
2026-08-09T23:01:08+00:00,NVDAX/USDT,NVDA,225.13,223.9600067138672,52.5,08-07 00:00,27065
2026-08-09T23:01:08+00:00,SPYX/USDT,SPY,776.04,773.260009765625,36.0,08-07 00:00,75060
2026-08-09T23:30:14+00:00,MSTRX/USDT,MSTR,102.2,100.01000213623047,219.5,08-07 00:00,25853
2026-08-09T23:30:14+00:00,GOOGLX/USDT,GOOGL,357.66,354.29998779296875,94.8,08-07 00:00,55156
2026-08-09T23:30:14+00:00,MCDX/USDT,MCD,276.33,274.4800109863281,67.4,08-07 00:00,4794
2026-08-09T23:30:14+00:00,COINX/USDT,COIN,154.5,153.60000610351562,58.9,08-07 00:00,10618
2026-08-09T23:30:14+00:00,TSLAX/USDT,TSLA,330.34,328.5799865722656,53.4,08-07 00:00,32875
2026-08-09T23:30:14+00:00,AVGOX/USDT,AVGO,429.84,427.760009765625,48.5,08-07 00:00,2492
2026-08-09T23:30:14+00:00,SPYX/USDT,SPY,776.29,773.260009765625,39.1,08-07 00:00,74842
2026-08-09T23:30:14+00:00,NVDAX/USDT,NVDA,224.66,223.9600067138672,31.3,08-07 00:00,27299
2026-08-10T00:00:21+00:00,MSTRX/USDT,MSTR,101.97,100.01000213623047,196.0,08-07 00:00,28487
2026-08-10T00:00:21+00:00,GOOGLX/USDT,GOOGL,356.67,354.29998779296875,66.9,08-07 00:00,54579
2026-08-10T00:00:21+00:00,COINX/USDT,COIN,154.2,153.60000610351562,39.1,08-07 00:00,10872
2026-08-10T00:00:21+00:00,SPYX/USDT,SPY,776.24,773.260009765625,38.5,08-07 00:00,74189
2026-08-10T00:00:21+00:00,TSLAX/USDT,TSLA,329.68,328.5799865722656,33.5,08-07 00:00,34055
2026-08-10T00:00:21+00:00,AVGOX/USDT,AVGO,429.1,427.760009765625,31.2,08-07 00:00,2492
2026-08-10T00:00:21+00:00,NVDAX/USDT,NVDA,224.65,223.9600067138672,31.0,08-07 00:00,27301
2026-08-10T00:30:27+00:00,MSTRX/USDT,MSTR,101.25,100.01000213623047,123.5,08-07 00:00,35084
2026-08-10T00:30:27+00:00,MCDX/USDT,MCD,276.8,274.4800109863281,84.5,08-07 00:00,4956
2026-08-10T00:30:27+00:00,TSLAX/USDT,TSLA,330.38,328.5799865722656,54.6,08-07 00:00,37001
2026-08-10T00:30:27+00:00,GOOGLX/USDT,GOOGL,356.19,354.29998779296875,53.5,08-07 00:00,51503
2026-08-10T00:30:27+00:00,SPYX/USDT,SPY,777.28,773.260009765625,52.1,08-07 00:00,79608
2026-08-10T00:30:27+00:00,COINX/USDT,COIN,154.39,153.60000610351562,51.4,08-07 00:00,10854
2026-08-10T00:30:27+00:00,NVDAX/USDT,NVDA,224.95,223.9600067138672,44.4,08-07 00:00,26822
2026-08-10T00:30:27+00:00,QQQX/USDT,QQQ,725.92,723.030029296875,40.0,08-07 00:00,37558
2026-08-10T00:30:27+00:00,AVGOX/USDT,AVGO,429.17,427.760009765625,33.0,08-07 00:00,22703
2026-08-10T01:00:32+00:00,MSTRX/USDT,MSTR,100.89,100.01000213623047,88.0,08-07 00:00,36408
2026-08-10T01:00:32+00:00,COINX/USDT,COIN,154.66,153.60000610351562,68.7,08-07 00:00,13670
2026-08-10T01:00:32+00:00,GOOGLX/USDT,GOOGL,356.29,354.29998779296875,56.2,08-07 00:00,51555
2026-08-10T01:00:32+00:00,SPYX/USDT,SPY,776.98,773.260009765625,48.0,08-07 00:00,82251
2026-08-10T01:00:32+00:00,TSLAX/USDT,TSLA,329.63,328.5799865722656,32.0,08-07 00:00,40640
2026-08-10T01:30:46+00:00,MCDX/USDT,MCD,277.75,274.4800109863281,119.1,08-07 00:00,5058
2026-08-10T01:30:46+00:00,MSTRX/USDT,MSTR,100.86,100.01000213623047,84.5,08-07 00:00,36592
2026-08-10T01:30:46+00:00,COINX/USDT,COIN,154.7,153.60000610351562,71.9,08-07 00:00,14971
2026-08-10T01:30:46+00:00,TSLAX/USDT,TSLA,330.85,328.5799865722656,69.1,08-07 00:00,46825
2026-08-10T01:30:46+00:00,GOOGLX/USDT,GOOGL,356.5,354.29998779296875,62.0,08-07 00:00,51728
2026-08-10T01:30:46+00:00,SPYX/USDT,SPY,777.91,773.260009765625,60.2,08-07 00:00,85475
2026-08-10T01:30:46+00:00,QQQX/USDT,QQQ,726.4,723.030029296875,46.6,08-07 00:00,46346
2026-08-10T01:30:46+00:00,NVDAX/USDT,NVDA,224.75,223.9600067138672,35.5,08-07 00:00,28219
2026-08-10T02:00:49+00:00,MSTRX/USDT,MSTR,101.28,100.01000213623047,126.5,08-07 00:00,36311
2026-08-10T02:00:49+00:00,TSLAX/USDT,TSLA,331.19,328.5799865722656,79.6,08-07 00:00,49650
2026-08-10T02:00:49+00:00,GOOGLX/USDT,GOOGL,356.8,354.29998779296875,70.7,08-07 00:00,50656
2026-08-10T02:00:49+00:00,COINX/USDT,COIN,154.66,153.60000610351562,68.7,08-07 00:00,17623
2026-08-10T02:00:49+00:00,SPYX/USDT,SPY,778.16,773.260009765625,63.4,08-07 00:00,86906
2026-08-10T02:00:49+00:00,QQQX/USDT,QQQ,726.84,723.030029296875,52.6,08-07 00:00,51144
2026-08-10T02:00:49+00:00,AVGOX/USDT,AVGO,429.71,427.760009765625,45.6,08-07 00:00,25679
2026-08-10T02:00:49+00:00,NVDAX/USDT,NVDA,224.78,223.9600067138672,36.8,08-07 00:00,29260
2026-08-10T02:30:56+00:00,MSTRX/USDT,MSTR,100.85,100.01000213623047,84.5,08-07 00:00,36876
2026-08-10T02:30:56+00:00,GOOGLX/USDT,GOOGL,357.03,354.29998779296875,77.1,08-07 00:00,51033
2026-08-10T02:30:56+00:00,MCDX/USDT,MCD,276.54,274.4800109863281,75.2,08-07 00:00,5999
2026-08-10T02:30:56+00:00,TSLAX/USDT,TSLA,330.94,328.5799865722656,72.0,08-07 00:00,50065
2026-08-10T02:30:56+00:00,SPYX/USDT,SPY,778.12,773.260009765625,62.8,08-07 00:00,90995
2026-08-10T02:30:56+00:00,COINX/USDT,COIN,154.47,153.60000610351562,56.3,08-07 00:00,17922
2026-08-10T02:30:56+00:00,AVGOX/USDT,AVGO,429.92,427.760009765625,50.6,08-07 00:00,26800
2026-08-10T02:30:56+00:00,QQQX/USDT,QQQ,726.62,723.030029296875,49.7,08-07 00:00,56229
2026-08-10T02:30:56+00:00,NVDAX/USDT,NVDA,224.75,223.9600067138672,35.5,08-07 00:00,32966
2026-08-10T03:01:00+00:00,MSTRX/USDT,MSTR,101.03,100.01000213623047,102.0,08-07 00:00,36075
2026-08-10T03:01:00+00:00,MCDX/USDT,MCD,277.06,274.4800109863281,94.2,08-07 00:00,6216
2026-08-10T03:01:00+00:00,TSLAX/USDT,TSLA,331.49,328.5799865722656,88.4,08-07 00:00,50972
2026-08-10T03:01:00+00:00,GOOGLX/USDT,GOOGL,357.22,354.29998779296875,82.4,08-07 00:00,51095
2026-08-10T03:01:00+00:00,COINX/USDT,COIN,154.81,153.60000610351562,78.8,08-07 00:00,20125
2026-08-10T03:01:00+00:00,SPYX/USDT,SPY,778.45,773.260009765625,67.2,08-07 00:00,92159
2026-08-10T03:01:00+00:00,AVGOX/USDT,AVGO,430.13,427.760009765625,55.5,08-07 00:00,27345
2026-08-10T03:01:00+00:00,QQQX/USDT,QQQ,726.98,723.030029296875,54.6,08-07 00:00,57863
2026-08-10T03:01:00+00:00,NVDAX/USDT,NVDA,224.88,223.9600067138672,40.9,08-07 00:00,32330
2026-08-10T03:31:02+00:00,MCDX/USDT,MCD,277.14,274.4800109863281,97.1,08-07 00:00,6219
2026-08-10T03:31:02+00:00,MSTRX/USDT,MSTR,100.91,100.01000213623047,90.5,08-07 00:00,34276
2026-08-10T03:31:02+00:00,TSLAX/USDT,TSLA,331.1,328.5799865722656,76.7,08-07 00:00,52864
2026-08-10T03:31:02+00:00,GOOGLX/USDT,GOOGL,356.83,354.29998779296875,71.3,08-07 00:00,51406
2026-08-10T03:31:02+00:00,COINX/USDT,COIN,154.63,153.60000610351562,67.4,08-07 00:00,20648
2026-08-10T03:31:02+00:00,SPYX/USDT,SPY,778.38,773.260009765625,66.3,08-07 00:00,99882
2026-08-10T03:31:02+00:00,QQQX/USDT,QQQ,726.89,723.030029296875,53.4,08-07 00:00,60363
2026-08-10T03:31:02+00:00,NVDAX/USDT,NVDA,224.84,223.9600067138672,39.3,08-07 00:00,34912
2026-08-10T03:31:02+00:00,AVGOX/USDT,AVGO,429.25,427.760009765625,34.7,08-07 00:00,27502
2026-08-10T04:00:32+00:00,MCDX/USDT,MCD,277.13,274.4800109863281,96.7,08-07 00:00,6167
2026-08-10T04:00:32+00:00,MSTRX/USDT,MSTR,100.84,100.01000213623047,83.5,08-07 00:00,34485
2026-08-10T04:00:32+00:00,TSLAX/USDT,TSLA,331.13,328.5799865722656,77.6,08-07 00:00,51540
2026-08-10T04:00:32+00:00,GOOGLX/USDT,GOOGL,356.79,354.29998779296875,70.3,08-07 00:00,51459
2026-08-10T04:00:32+00:00,SPYX/USDT,SPY,778.53,773.260009765625,68.2,08-07 00:00,102410
2026-08-10T04:00:32+00:00,COINX/USDT,COIN,154.53,153.60000610351562,60.9,08-07 00:00,20714
2026-08-10T04:00:32+00:00,QQQX/USDT,QQQ,727.05,723.030029296875,55.5,08-07 00:00,61759
2026-08-10T04:00:32+00:00,AVGOX/USDT,AVGO,429.65,427.760009765625,44.3,08-07 00:00,29356
2026-08-10T04:00:32+00:00,NVDAX/USDT,NVDA,224.81,223.9600067138672,38.2,08-07 00:00,35445
2026-08-10T04:30:27+00:00,MSTRX/USDT,MSTR,101.0,100.01000213623047,99.0,08-07 00:00,35111
2026-08-10T04:30:27+00:00,TSLAX/USDT,TSLA,331.61,328.5799865722656,92.1,08-07 00:00,53202
2026-08-10T04:30:27+00:00,GOOGLX/USDT,GOOGL,356.88,354.29998779296875,73.0,08-07 00:00,51592
2026-08-10T04:30:27+00:00,SPYX/USDT,SPY,778.88,773.260009765625,72.6,08-07 00:00,104423
2026-08-10T04:30:27+00:00,COINX/USDT,COIN,154.65,153.60000610351562,68.0,08-07 00:00,19889
2026-08-10T04:30:27+00:00,AVGOX/USDT,AVGO,430.28,427.760009765625,58.9,08-07 00:00,31599
2026-08-10T04:30:27+00:00,MCDX/USDT,MCD,276.04,274.4800109863281,56.8,08-07 00:00,7475
2026-08-10T04:30:27+00:00,QQQX/USDT,QQQ,727.08,723.030029296875,55.9,08-07 00:00,63968
2026-08-10T04:30:27+00:00,NVDAX/USDT,NVDA,224.86,223.9600067138672,40.0,08-07 00:00,48249
2026-08-10T05:00:30+00:00,MSTRX/USDT,MSTR,101.0,100.01000213623047,98.5,08-07 00:00,35800
2026-08-10T05:00:30+00:00,MCDX/USDT,MCD,276.54,274.4800109863281,75.2,08-07 00:00,8020
2026-08-10T05:00:30+00:00,TSLAX/USDT,TSLA,331.04,328.5799865722656,75.0,08-07 00:00,54005
2026-08-10T05:00:30+00:00,GOOGLX/USDT,GOOGL,356.88,354.29998779296875,73.0,08-07 00:00,51723
2026-08-10T05:00:30+00:00,SPYX/USDT,SPY,778.82,773.260009765625,71.9,08-07 00:00,106898
2026-08-10T05:00:30+00:00,COINX/USDT,COIN,154.66,153.60000610351562,69.3,08-07 00:00,21279
2026-08-10T05:00:30+00:00,QQQX/USDT,QQQ,727.0,723.030029296875,54.9,08-07 00:00,63202
2026-08-10T05:00:30+00:00,AVGOX/USDT,AVGO,429.73,427.760009765625,45.9,08-07 00:00,32099
2026-08-10T05:00:30+00:00,NVDAX/USDT,NVDA,224.8,223.9600067138672,37.5,08-07 00:00,48503
