symbol,funding,zscore,dispersion,oi_avg,price,pct,ex_count,rank,class
SOL,2.5236393034427826e-05,0.8085328456758559,3.739318119657647e-05,11503078.576666668,73.90825,1.8084869109947643,4,1,正常
SUI,6.815601358751539e-05,0.21598515750828823,3.963948027824116e-05,61926706.96666667,0.6773750000000001,0.32733965244865715,4,2,正常
BNB,5.014211215479863e-05,0.06757879039597323,3.6260776069276295e-05,4506850.4,591.105,-0.18162062366317683,4,3,正常
LINK,4.36008268395333e-05,0.018774108202783663,4.079550825952002e-05,11166638.4,8.17775,-0.21148118771608704,4,4,正常
ADA,1.6946292230015844e-05,-0.03896539199659141,4.5080483582144504e-05,75854350.33333333,0.200775,0.7684042838018741,4,5,正常
DOGE,5.7567725793801944e-05,-0.23822872544137796,3.2222571730730295e-05,473728191.64666665,0.06987,0.9783699421965317,4,6,正常
ETH,-2.9137957338231064e-07,-0.2678800136748063,2.1956707149337193e-05,12505932.616666675,1912.3225,0.6384434475100906,4,7,正常
AVAX,-1.625842143607755e-05,-0.47542591798903033,2.0782206135950786e-05,10165785.8,6.5325,1.8715258150054594,4,8,正常
XRP,6.807199474417205e-05,-0.7961016940913803,3.7797430630565906e-05,70768316.47666666,1.0298925,-0.1565880527540729,4,9,正常
BTC,2.5013332721806464e-06,-0.8291285482627423,2.1501950200484806e-05,7753710.329866672,64887.725,0.9177355821319523,4,10,正常
SOL,2.5235810072028067e-05,0.8085328456758559,1.7569411537315334,3.739318119657647e-05,11503186.766666668,73.919,1.8581764057331864,4,1,拥挤积累
SUI,6.815831231971513e-05,0.21598515750828823,0.6587419344504476,3.963948027824116e-05,61931649.63333333,0.6774249999999999,0.2957854780591342,4,2,正常
BNB,5.014503924202348e-05,0.06757879039597323,0.7887756681476042,3.6260776069276295e-05,4505394.16,591.075,-0.18762062366317683,4,3,正常
LINK,4.3600714761287466e-05,0.018774108202783663,0.7906995853083437,4.079550825952002e-05,11166624.833333334,8.18225,-0.1154312456761486,4,4,正常
ADA,1.6946299926488217e-05,-0.03896539199659141,0.6514729170296804,4.5080483582144504e-05,75853963.2,0.2008775,0.8187376171352074,4,5,正常
DOGE,5.756772590042977e-05,-0.23822872544137796,2.420640386703277,3.2222571730730295e-05,473726203.9033333,0.0699075,1.0408709351062293,4,6,拥挤积累
ETH,-2.9094965426986127e-07,-0.2678800136748063,2.285357013049335,2.1956707149337193e-05,12504168.870000008,1912.955,0.6940737239710802,4,7,拥挤积累
AVAX,-1.624689871018841e-05,-0.47542591798903033,1.0251798107305823,2.0782206135950786e-05,10170477.266666668,6.53825,1.9216206215570106,4,8,正常
XRP,6.807164384728462e-05,-0.7961016940913803,3.667711698391692,3.7797430630565906e-05,70767172.60666667,1.0300799999999999,-0.09436372453928223,4,9,被动扛单
BTC,2.5006657840557687e-06,-0.8291285482627423,1.5886782987669568,2.1501950200484806e-05,7754089.306166671,64908.7,0.9601583095235503,4,10,拥挤积累
SOL,2.523568038449161e-05,0.8085328456758559,1.7569411537315334,3.739318119657647e-05,11503160.756666668,73.93375,1.8879581036383681,4,1,拥挤积累
SUI,6.81585027333559e-05,0.21598515750828823,0.6587419344504476,3.963948027824116e-05,61931765.36666667,0.6772,0.3025802469135802,4,2,正常
BNB,5.014509758671181e-05,0.06757879039597323,0.7887756681476042,3.6260776069276295e-05,4505362.493333333,591.0450000000001,-0.16829679671226708,4,3,正常
LINK,4.360055487582096e-05,0.018774108202783663,0.7906995853083437,4.079550825952002e-05,11166539.533333333,8.1835,-0.05188115304751434,4,4,正常
ADA,1.694627692553284e-05,-0.03896539199659141,0.6514729170296804,4.5080483582144504e-05,75854948.86666666,0.2005975,0.8866750418760468,4,5,正常
DOGE,5.756770003004664e-05,-0.23822872544137796,2.420640386703277,3.2222571730730295e-05,473725571.5833333,0.06991,1.0699140764300514,4,6,拥挤积累
ETH,-2.9106845817610343e-07,-0.2678800136748063,2.285357013049335,2.1956707149337193e-05,12504108.206666674,1913.3625,0.7486623933198903,4,7,拥挤积累
AVAX,-1.6247825031001486e-05,-0.47542591798903033,1.0251798107305823,2.0782206135950786e-05,10171368.7,6.54,1.921751454696592,4,8,正常
XRP,6.807315181964125e-05,-0.7961016940913803,3.667711698391692,3.7797430630565906e-05,70768060.26666667,1.0300775,-0.08840052381414296,4,9,被动扛单
BTC,2.5008540031178098e-06,-0.8291285482627423,1.5886782987669568,2.1501950200484806e-05,7754053.944900005,64924.85,0.9707454183545731,4,10,拥挤积累
SOL,2.5236724094859983e-05,0.8085328456758559,1.7569411537315334,3.739318119657647e-05,11503312.333333334,73.92825,1.8726975376699744,4,1,拥挤积累
SUI,6.815876060667738e-05,0.21598515750828823,0.6587419344504476,3.963948027824116e-05,61929163.53333333,0.67715,0.26118273359988153,4,2,正常
BNB,5.0144682465123354e-05,0.06757879039597323,0.7887756681476042,3.6260776069276295e-05,4505608.493333333,591.125,-0.14237837837837836,4,3,正常
LINK,4.3600565519117635e-05,0.018774108202783663,0.7906995853083437,4.079550825952002e-05,11166545.733333334,8.183250000000001,-0.05268832437713727,4,4,正常
ADA,1.6948256076910027e-05,-0.03896539199659141,0.6514729170296804,4.5080483582144504e-05,75895910.06666666,0.20009,0.5352546063651591,4,5,正常
DOGE,5.756769676519259e-05,-0.23822872544137796,2.420640386703277,3.2222571730730295e-05,473725250.9633333,0.06989999999999999,1.051942653366103,4,6,拥挤积累
ETH,-2.8996197930469894e-07,-0.2678800136748063,2.285357013049335,2.1956707149337193e-05,12504660.460000008,1913.3275,0.7376958020116092,4,7,拥挤积累
AVAX,-1.624973608842601e-05,-0.47542591798903033,1.0251798107305823,2.0782206135950786e-05,10172544.533333333,6.53625,1.8875975578072226,4,8,正常
XRP,6.806790660423529e-05,-0.7961016940913803,3.667711698391692,3.7797430630565906e-05,70763070.69,1.0293625,-0.1895236155562021,4,9,被动扛单
BTC,2.5008005955117523e-06,-0.8291285482627423,1.5886782987669568,2.1501950200484806e-05,7753991.039966672,64925.0,0.9866738991803151,4,10,拥挤积累
SOL,9.999999999999999e-05,1.8301884934685075,2.2889449972259657,7.499999999999999e-06,12061560.613333333,74.7585,2.5549538968166847,4,1,拥挤积累
LINK,9.90779284327949e-05,1.0374410522475779,1.4231907771326036,8.098353742170899e-06,11209654.833333334,8.25675,0.9170677745193875,4,2,正常
SUI,0.00010000000000000002,1.0231362735905918,1.755406284423217,0.0,61201030.03333333,0.683925,1.5843775004951475,4,3,拥挤积累
BNB,9.331495621418624e-05,0.912881534095057,1.8039533476494927,7.000000000000001e-06,4571678.956666667,594.23,1.5450965646897967,4,4,拥挤积累
ETH,3.620095643243711e-05,0.4736667644802016,1.0448351501906827,6.427764512873169e-06,12632266.306666674,1914.0575,0.6641815636925202,4,5,正常
AVAX,8.077140242748751e-05,0.43475226706888864,0.8052510794132549,3.321144381083123e-05,10217499.866666667,6.5135000000000005,1.6531030284108648,4,6,正常
DOGE,5.3026140438611956e-05,0.06676244893155936,1.4039441785682922,2.6236107434856517e-05,474315296.9766667,0.07020499999999999,1.3485476946770623,4,7,正常
ADA,4.8442208893599624e-05,-0.18478735234139146,0.8480790623781951,3.348567945230426e-05,76362652.86666666,0.199915,-0.7926815550041356,4,8,正常
BTC,4.711309358904194e-05,-0.28283430837665613,0.3901920176770886,2.2089012859146075e-05,7764787.791600005,64918.6,1.002035528809203,4,9,正常
XRP,-1.1285115172799474e-05,-0.842614058471842,1.6757116792127122,3.7731707044853724e-05,70237655.15333334,1.0340325,0.5989237205682039,4,10,拥挤积累
XRP,7.85561588003197e-05,0.9054678410734683,1.4587284198189647,1.3114877048604005e-05,69213845.04666667,1.03946,1.9079869281045752,4,1,正常
SOL,5.923246944473991e-05,0.7497447745270974,1.4783623878724383,3.555629339512205e-05,12486755.653333334,75.9575,3.1928336729611013,4,2,正常
BNB,9.999999999999999e-05,0.7123029487369249,0.883453515155129,1.7500000000000005e-05,4823842.486666666,600.735,1.5138774567776088,4,3,正常
AVAX,7.540860028054182e-05,0.6437094805951967,1.3438068265936407,2.5578311124857327e-05,10135150.0,6.471,0.777938733125649,4,4,正常
SUI,8.179476292076236e-05,0.5567020075266401,1.387231239133355,2.841801072090257e-05,63439057.96666667,0.6919,3.0032475679968234,4,5,正常
ETH,4.628450018915268e-05,0.049836297043208154,1.4873571265951457,3.552894141433881e-05,13212870.436666675,1916.1475,0.17897995176154027,4,6,正常
ADA,6.372139255465593e-05,0.006280149639318798,0.716196099016077,4.488731205460878e-05,76392931.83333333,0.19936,-0.582501246882793,4,7,正常
BTC,2.9551936769757284e-05,-0.11709593872805692,0.6425020086220526,1.4817990530521828e-05,7763251.368266672,64928.35,0.08964290301862553,4,8,正常
LINK,6.759218218723787e-05,-0.40981453257372863,3.3904553281281706,0.00012298780427343192,11620309.0,8.30225,1.4843379771070104,4,9,拥挤积累
DOGE,-0.000126158718609732,-1.7998402267808096,8.705381669063833,0.00010941473087904266,470752082.23,0.07036,1.1599736476450577,4,10,拥挤积累
XRP,7.85153157823279e-05,0.9054678410734683,1.4587284198189647,1.3114877048604005e-05,69275443.61,1.0356275,0.5259941406882264,-3.9572774512822866,,4,1,正常
SOL,5.92393979243063e-05,0.7497447745270974,1.4783623878724383,3.555629339512205e-05,12560984.96,75.82925,2.5885846750552473,-4.7122940634405595,,4,2,正常
BNB,0.0001,0.7123029487369249,0.883453515155129,1.7500000000000005e-05,4795444.086666667,601.055,1.706682459108855,-5.237891964422886,,4,3,正常
AVAX,7.53960147975264e-05,0.6437094805951967,1.3438068265936407,2.5578311124857327e-05,10035749.4,6.48275,-0.8410223344041609,-6.5513865232285475,,4,4,正常
SUI,8.179404729708454e-05,0.5567020075266401,1.387231239133355,2.841801072090257e-05,62860775.233333334,0.688975,1.6335504081833383,-3.98976524004667,,4,5,正常
ETH,4.6242222540978445e-05,0.049836297043208154,1.4873571265951457,3.552894141433881e-05,13290181.726666674,1915.1075,0.1396110965852638,-4.723354887944271,,4,6,正常
ADA,6.37019139144185e-05,0.006280149639318798,0.716196099016077,4.488731205460878e-05,76833660.2,0.1992,-0.797937583001328,-6.89741691953032,,4,7,正常
BTC,2.9589041294576205e-05,-0.11709593872805692,0.6425020086220526,1.4817990530521828e-05,7730372.9458000045,64812.275,-0.08762117276347249,-4.236983525067004,,4,8,正常
LINK,6.600602127816233e-05,-0.40981453257372863,3.3904553281281706,0.00012298780427343192,11050355.9,8.2955,1.3723038820318547,-6.0838424245658,,4,9,拥挤积累
DOGE,-0.0001262388168671263,-1.7998402267808096,8.705381669063833,0.00010941473087904266,469795249.62666667,0.06997,0.13214316392269146,-7.140817259009198,,4,10,被动扛单
SOL,9.897375094647355e-05,1.587895800294218,2.177842256587938,7.337120240939302e-06,12703257.953333333,76.33625,2.1096521739130436,-5.0735324651073,,4,1,拥挤积累
XRP,9.999999999999999e-05,1.1096899039028303,1.6522361128612235,0.0,69260566.21333334,1.0370675,0.2704065331656509,-3.5663187810774497,,4,2,被动扛单
ETH,5.706135013953644e-05,1.0673832324371255,2.3935710092734386,1.7688775037486962e-05,13016630.420000007,1919.59,0.2762039867017062,-5.128424237623545,,4,3,被动扛单
BNB,0.0001,0.9166908338782332,1.7010050557203626,0.0,4621876.22,602.785,1.4526935330080206,-4.92475676600757,,4,4,拥挤积累
SUI,0.00010000000000000002,0.9071630931912655,1.4647782043852642,0.0,62564211.06666667,0.6931,1.310491854453224,-2.884234381884024,,4,5,正常
LINK,7.545101515718209e-05,0.776298546339699,1.6602280641691622,2.3338094752285732e-05,11032197.966666667,8.34,0.9839952767348916,-3.416232827078405,,4,6,拥挤积累
AVAX,8.713074949885893e-05,0.546898863652381,0.8142911647762512,1.4884912429704334e-05,10002657.6,6.4807500000000005,-0.5109189189189189,-6.167783735870052,,4,7,正常
ADA,9.786328891876774e-05,0.38348572854633467,1.1119343461222115,3.905434951081125e-05,77510791.5,0.1984975,-0.667300450676014,-4.405993054432829,,4,8,正常
BTC,5.1197015561215895e-05,0.003185656181672318,1.341029692819106,2.2443563149326317e-05,7697863.595100004,64816.325,-0.18379429764510133,-5.280616364720769,,4,9,正常
DOGE,-0.0001375389953857264,-0.8505380298249167,5.015278492165335,0.00010951521964244664,466644538.9033333,0.070135,-0.11339562265584197,-4.988140725360465,,4,10,被动扛单
ETH,6.98565916673e-05,2.3935710092734386,2.3935710092734386,0,0,okx,6737301.560000023,1922.0,0.1458941225510629,-5.927774744560227,,1,1,被动扛单
XRP,0.0001,1.3646271569284731,1.3646271569284731,0,0,okx,929981.2199999997,1.0382,-0.2689721421709894,-3.8513383400727514,,1,2,正常
DOGE,0.0001,1.2291156511825088,1.2291156511825088,0,0,okx,1172239.659999999,0.07031,-0.2553553695559653,-4.265605004976859,,1,3,正常
SOL,8.75975210181e-05,1.1251919857524506,1.1251919857524506,0,0,okx,3138957.46,76.55,1.3773010197324858,-7.831875734238647,,1,4,正常
LINK,0.0001,1.024927561355703,1.024927561355703,0,0,okx,2244686.4000000004,8.295,-0.3483901970206631,-7.228044813878119,,1,5,正常
SUI,0.0001,0.8679523567777033,0.8679523567777033,0,0,okx,33346411.0,0.6957,0.4475887958417557,-1.4371945961481605,,1,6,正常
BNB,0.0001,0.7103191075972999,0.7103191075972999,0,0,okx,7494332.0,606.9,1.4882943143812708,-4.940711462451715,,1,7,正常
AVAX,7.79895033053e-05,0.49696315525294127,0.49696315525294127,0,0,okx,1509687.4,6.474,-0.5988023952095808,-7.717240314863241,,1,8,正常
ADA,1.6188789992e-05,-1.1119343461222115,1.1119343461222115,0,0,okx,1403441.5,0.1975,-1.1511511511511512,-10.116337885684267,,1,9,正常
BTC,7.399680428e-06,-1.341029692819106,1.341029692819106,0,0,okx,3153935.26000001,65185.4,0.3025136638928553,-5.0599217398770895,,1,10,正常
SOL,9.898188744601345e-05,1.587895800294218,2.177842256587938,7.337120240939302e-06,1.3000000000000004e-05,bitget,12745943.533333333,76.56675,1.3841814329227917,-5.3192810466823985,,4,1,拥挤积累
XRP,9.999999999999999e-05,1.1096899039028303,1.6522361128612235,0.0,0.0,okx,68804694.02,1.0382,-0.3308174107857257,-2.695782866348159,,4,2,被动扛单
ETH,5.7117654663265535e-05,1.0673832324371255,2.3935710092734386,1.7688775037486962e-05,3.8856591667299995e-05,okx,12709578.910000008,1922.6075,0.1538519595277543,-4.575048256498501,,4,3,被动扛单
BNB,9.999999999999999e-05,0.9166908338782332,1.7010050557203626,0.0,0.0,okx,4676005.6,606.86,1.4773389074693422,-4.862590723920009,,4,4,拥挤积累
SUI,0.0001,0.9071630931912655,1.4647782043852642,0.0,0.0,okx,63877124.86666667,0.695425,0.3886312548113934,-4.311894686254014,,4,5,正常
LINK,7.552740575615464e-05,0.776298546339699,1.6602280641691622,2.3338094752285732e-05,4.9000000000000005e-05,okx,11273714.966666667,8.29875,-0.31677077077077076,-5.990863802352175,,4,6,被动扛单
AVAX,8.70676393372394e-05,0.546898863652381,0.8142911647762512,1.4884912429704334e-05,3.6e-05,kucoin,9893250.266666668,6.4785,-0.5480109524540662,-5.013765914229032,,4,7,正常
ADA,9.77045697323092e-05,0.38348572854633467,1.1119343461222115,3.905434951081125e-05,8.3811210008e-05,bitget,76976681.46666667,0.1972925,-1.3502167750541938,-8.22910488421995,,4,8,正常
BTC,5.1015173510035324e-05,0.003185656181672318,1.341029692819106,2.2443563149326317e-05,5.0600319572000004e-05,kucoin,7628225.769033337,65190.725,0.31855692810185976,-5.120833983876045,,4,9,正常
DOGE,-0.00013759639192739855,-0.8505380298249167,5.015278492165335,0.00010951521964244664,0.00023999999999999998,okx,466100863.38,0.07027749999999999,-0.28446386681800984,-4.266970241287129,,4,10,被动扛单
XRP,9.999999999999999e-05,1.0597273664408307,1.5713203590705112,0.0,0.0,okx,69146927.21333334,1.0433425,-0.1975944635795382,-4.143337461798042,,4,1,被动扛单
AVAX,0.0001,0.9515825130762157,1.2154254493802792,0.0,0.0,okx,9927907.266666668,6.55025,0.1636615212186051,-5.721347719062329,,4,2,正常
BNB,0.00010000000000000002,0.8980718018397371,1.6265289275663781,0.0,0.0,okx,4645038.9366666665,608.5925,0.6015992509363296,-3.551984189001245,,4,3,拥挤积累
SOL,0.0001,0.8849611791419492,1.7044603415908894,6.1000000000000005e-05,0.00012200000000000001,okx,12355212.203333335,77.409,1.317198743126473,-2.7137050072201836,,4,4,拥挤积累
LINK,0.0001,0.8735869964829908,0.9663553874619735,1.45e-05,2.9e-05,okx,11395724.933333334,8.35275,0.101284767153926,-6.849277366352963,,4,5,正常
DOGE,7.134566527097235e-05,0.805531579658029,1.5816884886069627,1.45e-05,2.9e-05,okx,466840040.8466667,0.0707225,-0.5980666853985201,-4.946098397777835,,4,6,拥挤积累
SUI,8.239390757851291e-05,0.46937069355201205,1.3760578903181813,2.85e-05,5.7e-05,okx,63394061.1,0.701425,0.20539594633171568,-5.343301218632533,,4,7,正常
